timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:33:09.862, 0, 0, 21904, 10591
2026/05/23 06:33:09.863, 1, 0, 20950, 11545
2026/05/23 06:33:09.864, 2, 4, 20812, 11683
2026/05/23 06:33:09.864, 3, 0, 20950, 11545
2026/05/23 06:33:09.865, 4, 1, 20950, 11545
2026/05/23 06:33:09.865, 5, 0, 17516, 14979
2026/05/23 06:33:09.866, 6, 0, 17508, 14987
2026/05/23 06:33:09.866, 7, 0, 11648, 20847
2026/05/23 06:33:10.957, 0, 0, 21904, 10591
2026/05/23 06:33:10.957, 1, 0, 20950, 11545
2026/05/23 06:33:10.958, 2, 4, 20812, 11683
2026/05/23 06:33:10.958, 3, 0, 20950, 11545
2026/05/23 06:33:10.959, 4, 0, 20950, 11545
2026/05/23 06:33:10.959, 5, 0, 17516, 14979
2026/05/23 06:33:10.959, 6, 0, 17508, 14987
2026/05/23 06:33:10.960, 7, 0, 11648, 20847
2026/05/23 06:33:12.096, 0, 0, 21904, 10591
2026/05/23 06:33:12.096, 1, 0, 20950, 11545
2026/05/23 06:33:12.096, 2, 4, 20812, 11683
2026/05/23 06:33:12.097, 3, 0, 20950, 11545
2026/05/23 06:33:12.097, 4, 0, 20950, 11545
2026/05/23 06:33:12.098, 5, 0, 17516, 14979
2026/05/23 06:33:12.098, 6, 0, 17508, 14987
2026/05/23 06:33:12.099, 7, 0, 11648, 20847
2026/05/23 06:33:13.191, 0, 0, 21904, 10591
2026/05/23 06:33:13.192, 1, 0, 20950, 11545
2026/05/23 06:33:13.192, 2, 5, 20812, 11683
2026/05/23 06:33:13.192, 3, 0, 20950, 11545
2026/05/23 06:33:13.192, 4, 0, 20950, 11545
2026/05/23 06:33:13.193, 5, 0, 17516, 14979
2026/05/23 06:33:13.193, 6, 0, 17508, 14987
2026/05/23 06:33:13.193, 7, 0, 11648, 20847
2026/05/23 06:33:14.271, 0, 0, 21904, 10591
2026/05/23 06:33:14.271, 1, 0, 20950, 11545
2026/05/23 06:33:14.272, 2, 3, 20812, 11683
2026/05/23 06:33:14.272, 3, 0, 20950, 11545
2026/05/23 06:33:14.273, 4, 0, 20950, 11545
2026/05/23 06:33:14.273, 5, 0, 17516, 14979
2026/05/23 06:33:14.273, 6, 0, 17508, 14987
2026/05/23 06:33:14.274, 7, 0, 11648, 20847
2026/05/23 06:33:15.373, 0, 13, 23852, 8643
2026/05/23 06:33:15.373, 1, 0, 20952, 11543
2026/05/23 06:33:15.374, 2, 0, 20952, 11543
2026/05/23 06:33:15.374, 3, 0, 20952, 11543
2026/05/23 06:33:15.374, 4, 0, 20952, 11543
2026/05/23 06:33:15.375, 5, 0, 17518, 14977
2026/05/23 06:33:15.375, 6, 0, 17510, 14985
2026/05/23 06:33:15.376, 7, 0, 11650, 20845
2026/05/23 06:33:16.516, 0, 46, 24124, 8371
2026/05/23 06:33:16.516, 1, 0, 23168, 9327
2026/05/23 06:33:16.516, 2, 0, 23168, 9327
2026/05/23 06:33:16.516, 3, 2, 23168, 9327
2026/05/23 06:33:16.517, 4, 2, 23168, 9327
2026/05/23 06:33:16.517, 5, 1, 19734, 12761
2026/05/23 06:33:16.517, 6, 19, 19728, 12767
2026/05/23 06:33:16.518, 7, 1, 13868, 18627
2026/05/23 06:33:17.615, 0, 89, 24124, 8371
2026/05/23 06:33:17.616, 1, 84, 23168, 9327
2026/05/23 06:33:17.616, 2, 84, 23168, 9327
2026/05/23 06:33:17.616, 3, 86, 23168, 9327
2026/05/23 06:33:17.617, 4, 85, 23168, 9327
2026/05/23 06:33:17.617, 5, 52, 19734, 12761
2026/05/23 06:33:17.618, 6, 60, 19728, 12767
2026/05/23 06:33:17.618, 7, 33, 13868, 18627
2026/05/23 06:33:18.714, 0, 80, 24124, 8371
2026/05/23 06:33:18.715, 1, 65, 23168, 9327
2026/05/23 06:33:18.715, 2, 64, 23168, 9327
2026/05/23 06:33:18.715, 3, 63, 23168, 9327
2026/05/23 06:33:18.716, 4, 63, 23168, 9327
2026/05/23 06:33:18.716, 5, 52, 19734, 12761
2026/05/23 06:33:18.717, 6, 50, 19728, 12767
2026/05/23 06:33:18.717, 7, 31, 13868, 18627
2026/05/23 06:33:19.809, 0, 78, 24124, 8371
2026/05/23 06:33:19.810, 1, 64, 23168, 9327
2026/05/23 06:33:19.810, 2, 68, 23168, 9327
2026/05/23 06:33:19.810, 3, 63, 23168, 9327
2026/05/23 06:33:19.811, 4, 62, 23168, 9327
2026/05/23 06:33:19.811, 5, 53, 19734, 12761
2026/05/23 06:33:19.811, 6, 71, 19728, 12767
2026/05/23 06:33:19.811, 7, 43, 13868, 18627
2026/05/23 06:33:20.924, 0, 86, 24124, 8371
2026/05/23 06:33:20.924, 1, 73, 23168, 9327
2026/05/23 06:33:20.924, 2, 88, 23168, 9327
2026/05/23 06:33:20.925, 3, 62, 23168, 9327
2026/05/23 06:33:20.925, 4, 62, 23168, 9327
2026/05/23 06:33:20.925, 5, 51, 19734, 12761
2026/05/23 06:33:20.925, 6, 73, 19728, 12767
2026/05/23 06:33:20.926, 7, 31, 13868, 18627
2026/05/23 06:33:22.040, 0, 77, 24124, 8371
2026/05/23 06:33:22.040, 1, 31, 23168, 9327
2026/05/23 06:33:22.041, 2, 32, 23168, 9327
2026/05/23 06:33:22.041, 3, 30, 23168, 9327
2026/05/23 06:33:22.041, 4, 31, 23168, 9327
2026/05/23 06:33:22.042, 5, 26, 19734, 12761
2026/05/23 06:33:22.042, 6, 51, 19728, 12767
2026/05/23 06:33:22.043, 7, 47, 13868, 18627
2026/05/23 06:33:23.160, 0, 44, 24124, 8371
2026/05/23 06:33:23.160, 1, 80, 23168, 9327
2026/05/23 06:33:23.160, 2, 61, 23168, 9327
2026/05/23 06:33:23.161, 3, 80, 23168, 9327
2026/05/23 06:33:23.161, 4, 69, 23168, 9327
2026/05/23 06:33:23.161, 5, 69, 19734, 12761
2026/05/23 06:33:23.161, 6, 25, 19728, 12767
2026/05/23 06:33:23.162, 7, 43, 13868, 18627
2026/05/23 06:33:24.286, 0, 60, 24124, 8371
2026/05/23 06:33:24.287, 1, 67, 23168, 9327
2026/05/23 06:33:24.287, 2, 66, 23168, 9327
2026/05/23 06:33:24.287, 3, 31, 23168, 9327
2026/05/23 06:33:24.288, 4, 62, 23168, 9327
2026/05/23 06:33:24.288, 5, 25, 19734, 12761
2026/05/23 06:33:24.288, 6, 23, 19728, 12767
2026/05/23 06:33:24.288, 7, 50, 13868, 18627
2026/05/23 06:33:25.400, 0, 46, 24124, 8371
2026/05/23 06:33:25.400, 1, 27, 23168, 9327
2026/05/23 06:33:25.401, 2, 32, 23168, 9327
2026/05/23 06:33:25.401, 3, 28, 23168, 9327
2026/05/23 06:33:25.401, 4, 36, 23168, 9327
2026/05/23 06:33:25.401, 5, 20, 19734, 12761
2026/05/23 06:33:25.402, 6, 24, 19728, 12767
2026/05/23 06:33:25.402, 7, 47, 13868, 18627
2026/05/23 06:33:26.495, 0, 23, 24124, 8371
2026/05/23 06:33:26.496, 1, 37, 23168, 9327
2026/05/23 06:33:26.496, 2, 42, 23168, 9327
2026/05/23 06:33:26.496, 3, 55, 23168, 9327
2026/05/23 06:33:26.496, 4, 24, 23168, 9327
2026/05/23 06:33:26.497, 5, 30, 19734, 12761
2026/05/23 06:33:26.497, 6, 36, 19728, 12767
2026/05/23 06:33:26.497, 7, 53, 13868, 18627
2026/05/23 06:33:27.619, 0, 0, 24124, 8371
2026/05/23 06:33:27.619, 1, 48, 23168, 9327
2026/05/23 06:33:27.620, 2, 35, 23168, 9327
2026/05/23 06:33:27.621, 3, 27, 23168, 9327
2026/05/23 06:33:27.621, 4, 61, 23168, 9327
2026/05/23 06:33:27.622, 5, 41, 19734, 12761
2026/05/23 06:33:27.623, 6, 16, 19728, 12767
2026/05/23 06:33:27.623, 7, 60, 13868, 18627
2026/05/23 06:33:28.720, 0, 0, 24124, 8371
2026/05/23 06:33:28.721, 1, 0, 23168, 9327
2026/05/23 06:33:28.721, 2, 0, 23168, 9327
2026/05/23 06:33:28.721, 3, 0, 23168, 9327
2026/05/23 06:33:28.721, 4, 0, 23168, 9327
2026/05/23 06:33:28.722, 5, 0, 19734, 12761
2026/05/23 06:33:28.722, 6, 0, 19728, 12767
2026/05/23 06:33:28.722, 7, 0, 13868, 18627
2026/05/23 06:33:29.809, 0, 0, 24124, 8371
2026/05/23 06:33:29.810, 1, 0, 23168, 9327
2026/05/23 06:33:29.810, 2, 0, 23168, 9327
2026/05/23 06:33:29.810, 3, 0, 23168, 9327
2026/05/23 06:33:29.810, 4, 0, 23168, 9327
2026/05/23 06:33:29.810, 5, 0, 19734, 12761
2026/05/23 06:33:29.811, 6, 0, 19728, 12767
2026/05/23 06:33:29.811, 7, 0, 13868, 18627
2026/05/23 06:33:30.898, 0, 0, 24124, 8371
2026/05/23 06:33:30.899, 1, 0, 23168, 9327
2026/05/23 06:33:30.899, 2, 0, 23168, 9327
2026/05/23 06:33:30.899, 3, 0, 23168, 9327
2026/05/23 06:33:30.899, 4, 0, 23168, 9327
2026/05/23 06:33:30.900, 5, 0, 19734, 12761
2026/05/23 06:33:30.900, 6, 0, 19728, 12767
2026/05/23 06:33:30.900, 7, 0, 13868, 18627
2026/05/23 06:33:32.007, 0, 0, 24124, 8371
2026/05/23 06:33:32.008, 1, 0, 23168, 9327
2026/05/23 06:33:32.008, 2, 0, 23168, 9327
2026/05/23 06:33:32.008, 3, 0, 23168, 9327
2026/05/23 06:33:32.008, 4, 0, 23168, 9327
2026/05/23 06:33:32.009, 5, 0, 19734, 12761
2026/05/23 06:33:32.009, 6, 0, 19728, 12767
2026/05/23 06:33:32.009, 7, 0, 13868, 18627
2026/05/23 06:33:33.703, 0, 100, 0, 32495
2026/05/23 06:33:33.703, 1, 100, 0, 32495
2026/05/23 06:33:33.704, 2, 100, 0, 32495
2026/05/23 06:33:33.704, 3, 100, 0, 32495
2026/05/23 06:33:33.704, 4, 100, 0, 32495
2026/05/23 06:33:33.705, 5, 100, 0, 32495
2026/05/23 06:33:33.705, 6, 53, 0, 32495
2026/05/23 06:33:33.706, 7, 0, 0, 32495
