semantic_tensor_id	source_name	source_dtype	source_shape	runtime_layout	owning_gpu	layer_id	kernel_family	source_offset	byte_length	shard_file	shard_offset	scale_offset	checksum
blk.32.attn_kv_a_norm.weight	blk.32.attn_kv_a_norm.weight	f32	[512]	source_f32_control	5	32	ds4_attention_control	115701782016	2048	gpu5.weights	7194771200	-1	pending
blk.32.attn_q_a_norm.weight	blk.32.attn_q_a_norm.weight	f32	[1024]	source_f32_control	5	32	ds4_attention_control	115701784064	4096	gpu5.weights	7194773248	-1	pending
blk.32.attn_kv_latent.weight	blk.32.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	5	32	v100_fp8_dequant_f16_hmma_pending	115701788160	2113536	gpu5.weights	7194777344	-1	pending
blk.32.attn_output_a.weight	blk.32.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	5	32	v100_fp8_dequant_f16_hmma_pending	115703901696	33816576	gpu5.weights	7196890880	-1	pending
blk.32.attn_output_b.weight	blk.32.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	5	32	v100_fp8_dequant_f16_hmma_pending	115737718272	33816576	gpu5.weights	7230707456	-1	pending
blk.32.attn_q_a.weight	blk.32.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	5	32	v100_fp8_dequant_f16_hmma_pending	115771534848	4227072	gpu5.weights	7264524032	-1	pending
blk.32.attn_q_b.weight	blk.32.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	5	32	v100_fp8_dequant_f16_hmma_pending	115775761920	33816576	gpu5.weights	7268751104	-1	pending
blk.32.attn_norm.weight	blk.32.attn_norm.weight	f32	[4096]	source_f32_control	5	32	ds4_attention_control	115809578496	16384	gpu5.weights	7302567680	-1	pending
blk.32.ffn_down_exps.weight	blk.32.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	5	32	v100_grouped_mxfp4_pending	115809594880	1140850688	gpu5.weights	7302584064	-1	pending
blk.32.ffn_gate_exps.weight	blk.32.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	32	v100_grouped_mxfp4_pending	116950445568	1140850688	gpu5.weights	8443434752	-1	pending
blk.32.ffn_up_exps.weight	blk.32.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	32	v100_grouped_mxfp4_pending	118091296256	1140850688	gpu5.weights	9584285440	-1	pending
blk.32.exp_probs_b	blk.32.exp_probs_b	f32	[256]	source_f32	5	32	ds4_router_f32_i32	119232146944	1024	gpu5.weights	10725136128	-1	pending
blk.32.ffn_gate_inp.weight	blk.32.ffn_gate_inp.weight	f32	[4096x256]	source_f32	5	32	ds4_router_f32_i32	119232147968	4194304	gpu5.weights	10725137152	-1	pending
blk.32.ffn_gate_shexp.weight	blk.32.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	32	v100_shared_fp8_dense_pending	119236342272	8454144	gpu5.weights	10729331456	-1	pending
blk.32.ffn_down_shexp.weight	blk.32.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	5	32	v100_shared_fp8_dense_pending	119244796416	8454144	gpu5.weights	10737785600	-1	pending
blk.32.ffn_up_shexp.weight	blk.32.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	32	v100_shared_fp8_dense_pending	119253250560	8454144	gpu5.weights	10746239744	-1	pending
blk.32.ffn_norm.weight	blk.32.ffn_norm.weight	f32	[4096]	source_f32	5	32	ds4_control_f32	119261704704	16384	gpu5.weights	10754693888	-1	pending
blk.32.hc_attn_base	blk.32.hc_attn_base	f32	[24]	source_f32	5	32	ds4_hc_control_f32	119261721088	96	gpu5.weights	10754710272	-1	pending
blk.32.hc_attn_fn	blk.32.hc_attn_fn	f32	[16384x24]	source_f32	5	32	ds4_hc_control_f32	119261721184	1572864	gpu5.weights	10754710528	-1	pending
blk.32.hc_attn_scale	blk.32.hc_attn_scale	f32	[3]	source_f32	5	32	ds4_hc_control_f32	119263294048	12	gpu5.weights	10756283392	-1	pending
blk.32.hc_ffn_base	blk.32.hc_ffn_base	f32	[24]	source_f32	5	32	ds4_hc_control_f32	119263294080	96	gpu5.weights	10756283648	-1	pending
blk.32.hc_ffn_fn	blk.32.hc_ffn_fn	f32	[16384x24]	source_f32	5	32	ds4_hc_control_f32	119263294176	1572864	gpu5.weights	10756283904	-1	pending
blk.32.hc_ffn_scale	blk.32.hc_ffn_scale	f32	[3]	source_f32	5	32	ds4_hc_control_f32	119264867040	12	gpu5.weights	10757856768	-1	pending
blk.33.attn_sinks	blk.33.attn_sinks	f32	[64]	source_f32_control	5	33	ds4_attention_control	119264867072	256	gpu5.weights	10757857024	-1	pending
blk.33.attn_compress_ape	blk.33.attn_compress_ape	f32	[512x128]	source_f32	5	33	ds4_compressor_bf16_f32_pending	119264867328	262144	gpu5.weights	10757857280	-1	pending
blk.33.attn_compress_norm.weight	blk.33.attn_compress_norm.weight	f32	[512]	source_f32	5	33	ds4_compressor_bf16_f32_pending	119265129472	2048	gpu5.weights	10758119424	-1	pending
blk.33.attn_compress_gate.weight	blk.33.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	5	33	ds4_compressor_bf16_f32_pending	119265131520	4194304	gpu5.weights	10758121472	-1	pending
blk.33.attn_compress_kv.weight	blk.33.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	5	33	ds4_compressor_bf16_f32_pending	119269325824	4194304	gpu5.weights	10762315776	-1	pending
blk.33.attn_kv_a_norm.weight	blk.33.attn_kv_a_norm.weight	f32	[512]	source_f32_control	5	33	ds4_attention_control	119273520128	2048	gpu5.weights	10766510080	-1	pending
blk.33.attn_q_a_norm.weight	blk.33.attn_q_a_norm.weight	f32	[1024]	source_f32_control	5	33	ds4_attention_control	119273522176	4096	gpu5.weights	10766512128	-1	pending
blk.33.attn_kv_latent.weight	blk.33.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	5	33	v100_fp8_dequant_f16_hmma_pending	119273526272	2113536	gpu5.weights	10766516224	-1	pending
blk.33.attn_output_a.weight	blk.33.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	5	33	v100_fp8_dequant_f16_hmma_pending	119275639808	33816576	gpu5.weights	10768629760	-1	pending
blk.33.attn_output_b.weight	blk.33.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	5	33	v100_fp8_dequant_f16_hmma_pending	119309456384	33816576	gpu5.weights	10802446336	-1	pending
blk.33.attn_q_a.weight	blk.33.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	5	33	v100_fp8_dequant_f16_hmma_pending	119343272960	4227072	gpu5.weights	10836262912	-1	pending
blk.33.attn_q_b.weight	blk.33.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	5	33	v100_fp8_dequant_f16_hmma_pending	119347500032	33816576	gpu5.weights	10840489984	-1	pending
blk.33.attn_norm.weight	blk.33.attn_norm.weight	f32	[4096]	source_f32_control	5	33	ds4_attention_control	119381316608	16384	gpu5.weights	10874306560	-1	pending
blk.33.ffn_down_exps.weight	blk.33.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	5	33	v100_grouped_mxfp4_pending	119381332992	1140850688	gpu5.weights	10874322944	-1	pending
blk.33.ffn_gate_exps.weight	blk.33.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	33	v100_grouped_mxfp4_pending	120522183680	1140850688	gpu5.weights	12015173632	-1	pending
blk.33.ffn_up_exps.weight	blk.33.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	33	v100_grouped_mxfp4_pending	121663034368	1140850688	gpu5.weights	13156024320	-1	pending
blk.33.exp_probs_b	blk.33.exp_probs_b	f32	[256]	source_f32	5	33	ds4_router_f32_i32	122803885056	1024	gpu5.weights	14296875008	-1	pending
blk.33.ffn_gate_inp.weight	blk.33.ffn_gate_inp.weight	f32	[4096x256]	source_f32	5	33	ds4_router_f32_i32	122803886080	4194304	gpu5.weights	14296876032	-1	pending
blk.33.ffn_gate_shexp.weight	blk.33.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	33	v100_shared_fp8_dense_pending	122808080384	8454144	gpu5.weights	14301070336	-1	pending
blk.33.ffn_down_shexp.weight	blk.33.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	5	33	v100_shared_fp8_dense_pending	122816534528	8454144	gpu5.weights	14309524480	-1	pending
blk.33.ffn_up_shexp.weight	blk.33.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	33	v100_shared_fp8_dense_pending	122824988672	8454144	gpu5.weights	14317978624	-1	pending
blk.33.ffn_norm.weight	blk.33.ffn_norm.weight	f32	[4096]	source_f32	5	33	ds4_control_f32	122833442816	16384	gpu5.weights	14326432768	-1	pending
blk.33.hc_attn_base	blk.33.hc_attn_base	f32	[24]	source_f32	5	33	ds4_hc_control_f32	122833459200	96	gpu5.weights	14326449152	-1	pending
blk.33.hc_attn_fn	blk.33.hc_attn_fn	f32	[16384x24]	source_f32	5	33	ds4_hc_control_f32	122833459296	1572864	gpu5.weights	14326449408	-1	pending
blk.33.hc_attn_scale	blk.33.hc_attn_scale	f32	[3]	source_f32	5	33	ds4_hc_control_f32	122835032160	12	gpu5.weights	14328022272	-1	pending
blk.33.hc_ffn_base	blk.33.hc_ffn_base	f32	[24]	source_f32	5	33	ds4_hc_control_f32	122835032192	96	gpu5.weights	14328022528	-1	pending
blk.33.hc_ffn_fn	blk.33.hc_ffn_fn	f32	[16384x24]	source_f32	5	33	ds4_hc_control_f32	122835032288	1572864	gpu5.weights	14328022784	-1	pending
blk.33.hc_ffn_scale	blk.33.hc_ffn_scale	f32	[3]	source_f32	5	33	ds4_hc_control_f32	122836605152	12	gpu5.weights	14329595648	-1	pending
blk.34.attn_sinks	blk.34.attn_sinks	f32	[64]	source_f32_control	5	34	ds4_attention_control	122836605184	256	gpu5.weights	14329595904	-1	pending
blk.34.attn_compress_ape	blk.34.attn_compress_ape	f32	[1024x4]	source_f32	5	34	ds4_compressor_bf16_f32_pending	122836605440	16384	gpu5.weights	14329596160	-1	pending
blk.34.attn_compress_norm.weight	blk.34.attn_compress_norm.weight	f32	[512]	source_f32	5	34	ds4_compressor_bf16_f32_pending	122836621824	2048	gpu5.weights	14329612544	-1	pending
blk.34.attn_compress_gate.weight	blk.34.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	5	34	ds4_compressor_bf16_f32_pending	122836623872	8388608	gpu5.weights	14329614592	-1	pending
blk.34.attn_compress_kv.weight	blk.34.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	5	34	ds4_compressor_bf16_f32_pending	122845012480	8388608	gpu5.weights	14338003200	-1	pending
blk.34.indexer.compress_ape	blk.34.indexer.compress_ape	f32	[256x4]	source_f32	5	34	ds4_indexer_mixed_pending	122853401088	4096	gpu5.weights	14346391808	-1	pending
blk.34.indexer.compress_norm.weight	blk.34.indexer.compress_norm.weight	f32	[128]	source_f32	5	34	ds4_indexer_mixed_pending	122853405184	512	gpu5.weights	14346395904	-1	pending
blk.34.indexer.compress_gate.weight	blk.34.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	5	34	ds4_indexer_mixed_pending	122853405696	2097152	gpu5.weights	14346396416	-1	pending
blk.34.indexer.compress_kv.weight	blk.34.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	5	34	ds4_indexer_mixed_pending	122855502848	2097152	gpu5.weights	14348493568	-1	pending
blk.34.indexer.proj.weight	blk.34.indexer.proj.weight	bf16	[4096x64]	source_bf16	5	34	ds4_indexer_mixed_pending	122857600000	524288	gpu5.weights	14350590720	-1	pending
blk.34.indexer.attn_q_b.weight	blk.34.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	5	34	ds4_indexer_mixed_pending	122858124288	8454144	gpu5.weights	14351115008	-1	pending
blk.34.attn_kv_a_norm.weight	blk.34.attn_kv_a_norm.weight	f32	[512]	source_f32_control	5	34	ds4_attention_control	122866578432	2048	gpu5.weights	14359569152	-1	pending
blk.34.attn_q_a_norm.weight	blk.34.attn_q_a_norm.weight	f32	[1024]	source_f32_control	5	34	ds4_attention_control	122866580480	4096	gpu5.weights	14359571200	-1	pending
blk.34.attn_kv_latent.weight	blk.34.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	5	34	v100_fp8_dequant_f16_hmma_pending	122866584576	2113536	gpu5.weights	14359575296	-1	pending
blk.34.attn_output_a.weight	blk.34.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	5	34	v100_fp8_dequant_f16_hmma_pending	122868698112	33816576	gpu5.weights	14361688832	-1	pending
blk.34.attn_output_b.weight	blk.34.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	5	34	v100_fp8_dequant_f16_hmma_pending	122902514688	33816576	gpu5.weights	14395505408	-1	pending
blk.34.attn_q_a.weight	blk.34.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	5	34	v100_fp8_dequant_f16_hmma_pending	122936331264	4227072	gpu5.weights	14429321984	-1	pending
blk.34.attn_q_b.weight	blk.34.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	5	34	v100_fp8_dequant_f16_hmma_pending	122940558336	33816576	gpu5.weights	14433549056	-1	pending
blk.34.attn_norm.weight	blk.34.attn_norm.weight	f32	[4096]	source_f32_control	5	34	ds4_attention_control	122974374912	16384	gpu5.weights	14467365632	-1	pending
blk.34.ffn_down_exps.weight	blk.34.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	5	34	v100_grouped_mxfp4_pending	122974391296	1140850688	gpu5.weights	14467382016	-1	pending
blk.34.ffn_gate_exps.weight	blk.34.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	34	v100_grouped_mxfp4_pending	124115241984	1140850688	gpu5.weights	15608232704	-1	pending
blk.34.ffn_up_exps.weight	blk.34.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	5	34	v100_grouped_mxfp4_pending	125256092672	1140850688	gpu5.weights	16749083392	-1	pending
blk.34.exp_probs_b	blk.34.exp_probs_b	f32	[256]	source_f32	5	34	ds4_router_f32_i32	126396943360	1024	gpu5.weights	17889934080	-1	pending
blk.34.ffn_gate_inp.weight	blk.34.ffn_gate_inp.weight	f32	[4096x256]	source_f32	5	34	ds4_router_f32_i32	126396944384	4194304	gpu5.weights	17889935104	-1	pending
blk.34.ffn_gate_shexp.weight	blk.34.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	34	v100_shared_fp8_dense_pending	126401138688	8454144	gpu5.weights	17894129408	-1	pending
blk.34.ffn_down_shexp.weight	blk.34.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	5	34	v100_shared_fp8_dense_pending	126409592832	8454144	gpu5.weights	17902583552	-1	pending
blk.34.ffn_up_shexp.weight	blk.34.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	34	v100_shared_fp8_dense_pending	126418046976	8454144	gpu5.weights	17911037696	-1	pending
blk.34.ffn_norm.weight	blk.34.ffn_norm.weight	f32	[4096]	source_f32	5	34	ds4_control_f32	126426501120	16384	gpu5.weights	17919491840	-1	pending
blk.34.hc_attn_base	blk.34.hc_attn_base	f32	[24]	source_f32	5	34	ds4_hc_control_f32	126426517504	96	gpu5.weights	17919508224	-1	pending
blk.34.hc_attn_fn	blk.34.hc_attn_fn	f32	[16384x24]	source_f32	5	34	ds4_hc_control_f32	126426517600	1572864	gpu5.weights	17919508480	-1	pending
blk.34.hc_attn_scale	blk.34.hc_attn_scale	f32	[3]	source_f32	5	34	ds4_hc_control_f32	126428090464	12	gpu5.weights	17921081344	-1	pending
blk.34.hc_ffn_base	blk.34.hc_ffn_base	f32	[24]	source_f32	5	34	ds4_hc_control_f32	126428090496	96	gpu5.weights	17921081600	-1	pending
blk.34.hc_ffn_fn	blk.34.hc_ffn_fn	f32	[16384x24]	source_f32	5	34	ds4_hc_control_f32	126428090592	1572864	gpu5.weights	17921081856	-1	pending
blk.34.hc_ffn_scale	blk.34.hc_ffn_scale	f32	[3]	source_f32	5	34	ds4_hc_control_f32	126429663456	12	gpu5.weights	17922654720	-1	pending
blk.35.attn_sinks	blk.35.attn_sinks	f32	[64]	source_f32_control	6	35	ds4_attention_control	126429663488	256	gpu6.weights	0	-1	pending
blk.35.attn_compress_ape	blk.35.attn_compress_ape	f32	[512x128]	source_f32	6	35	ds4_compressor_bf16_f32_pending	126429663744	262144	gpu6.weights	256	-1	pending
blk.35.attn_compress_norm.weight	blk.35.attn_compress_norm.weight	f32	[512]	source_f32	6	35	ds4_compressor_bf16_f32_pending	126429925888	2048	gpu6.weights	262400	-1	pending
blk.35.attn_compress_gate.weight	blk.35.attn_compress_gate.weight	bf16	[4096x512]	source_bf16	6	35	ds4_compressor_bf16_f32_pending	126429927936	4194304	gpu6.weights	264448	-1	pending
blk.35.attn_compress_kv.weight	blk.35.attn_compress_kv.weight	bf16	[4096x512]	source_bf16	6	35	ds4_compressor_bf16_f32_pending	126434122240	4194304	gpu6.weights	4458752	-1	pending
blk.35.attn_kv_a_norm.weight	blk.35.attn_kv_a_norm.weight	f32	[512]	source_f32_control	6	35	ds4_attention_control	126438316544	2048	gpu6.weights	8653056	-1	pending
blk.35.attn_q_a_norm.weight	blk.35.attn_q_a_norm.weight	f32	[1024]	source_f32_control	6	35	ds4_attention_control	126438318592	4096	gpu6.weights	8655104	-1	pending
blk.35.attn_kv_latent.weight	blk.35.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	35	v100_fp8_dequant_f16_hmma_pending	126438322688	2113536	gpu6.weights	8659200	-1	pending
blk.35.attn_output_a.weight	blk.35.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	35	v100_fp8_dequant_f16_hmma_pending	126440436224	33816576	gpu6.weights	10772736	-1	pending
blk.35.attn_output_b.weight	blk.35.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	35	v100_fp8_dequant_f16_hmma_pending	126474252800	33816576	gpu6.weights	44589312	-1	pending
blk.35.attn_q_a.weight	blk.35.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	35	v100_fp8_dequant_f16_hmma_pending	126508069376	4227072	gpu6.weights	78405888	-1	pending
blk.35.attn_q_b.weight	blk.35.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	35	v100_fp8_dequant_f16_hmma_pending	126512296448	33816576	gpu6.weights	82632960	-1	pending
blk.35.attn_norm.weight	blk.35.attn_norm.weight	f32	[4096]	source_f32_control	6	35	ds4_attention_control	126546113024	16384	gpu6.weights	116449536	-1	pending
blk.35.ffn_down_exps.weight	blk.35.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	6	35	v100_grouped_mxfp4_pending	126546129408	1140850688	gpu6.weights	116465920	-1	pending
blk.35.ffn_gate_exps.weight	blk.35.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	35	v100_grouped_mxfp4_pending	127686980096	1140850688	gpu6.weights	1257316608	-1	pending
blk.35.ffn_up_exps.weight	blk.35.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	35	v100_grouped_mxfp4_pending	128827830784	1140850688	gpu6.weights	2398167296	-1	pending
blk.35.exp_probs_b	blk.35.exp_probs_b	f32	[256]	source_f32	6	35	ds4_router_f32_i32	129968681472	1024	gpu6.weights	3539017984	-1	pending
blk.35.ffn_gate_inp.weight	blk.35.ffn_gate_inp.weight	f32	[4096x256]	source_f32	6	35	ds4_router_f32_i32	129968682496	4194304	gpu6.weights	3539019008	-1	pending
blk.35.ffn_gate_shexp.weight	blk.35.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	35	v100_shared_fp8_dense_pending	129972876800	8454144	gpu6.weights	3543213312	-1	pending
blk.35.ffn_down_shexp.weight	blk.35.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	35	v100_shared_fp8_dense_pending	129981330944	8454144	gpu6.weights	3551667456	-1	pending
blk.35.ffn_up_shexp.weight	blk.35.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	35	v100_shared_fp8_dense_pending	129989785088	8454144	gpu6.weights	3560121600	-1	pending
blk.35.ffn_norm.weight	blk.35.ffn_norm.weight	f32	[4096]	source_f32	6	35	ds4_control_f32	129998239232	16384	gpu6.weights	3568575744	-1	pending
blk.35.hc_attn_base	blk.35.hc_attn_base	f32	[24]	source_f32	6	35	ds4_hc_control_f32	129998255616	96	gpu6.weights	3568592128	-1	pending
blk.35.hc_attn_fn	blk.35.hc_attn_fn	f32	[16384x24]	source_f32	6	35	ds4_hc_control_f32	129998255712	1572864	gpu6.weights	3568592384	-1	pending
blk.35.hc_attn_scale	blk.35.hc_attn_scale	f32	[3]	source_f32	6	35	ds4_hc_control_f32	129999828576	12	gpu6.weights	3570165248	-1	pending
blk.35.hc_ffn_base	blk.35.hc_ffn_base	f32	[24]	source_f32	6	35	ds4_hc_control_f32	129999828608	96	gpu6.weights	3570165504	-1	pending
blk.35.hc_ffn_fn	blk.35.hc_ffn_fn	f32	[16384x24]	source_f32	6	35	ds4_hc_control_f32	129999828704	1572864	gpu6.weights	3570165760	-1	pending
blk.35.hc_ffn_scale	blk.35.hc_ffn_scale	f32	[3]	source_f32	6	35	ds4_hc_control_f32	130001401568	12	gpu6.weights	3571738624	-1	pending
blk.36.attn_sinks	blk.36.attn_sinks	f32	[64]	source_f32_control	6	36	ds4_attention_control	130001401600	256	gpu6.weights	3571738880	-1	pending
blk.36.attn_compress_ape	blk.36.attn_compress_ape	f32	[1024x4]	source_f32	6	36	ds4_compressor_bf16_f32_pending	130001401856	16384	gpu6.weights	3571739136	-1	pending
blk.36.attn_compress_norm.weight	blk.36.attn_compress_norm.weight	f32	[512]	source_f32	6	36	ds4_compressor_bf16_f32_pending	130001418240	2048	gpu6.weights	3571755520	-1	pending
blk.36.attn_compress_gate.weight	blk.36.attn_compress_gate.weight	bf16	[4096x1024]	source_bf16	6	36	ds4_compressor_bf16_f32_pending	130001420288	8388608	gpu6.weights	3571757568	-1	pending
blk.36.attn_compress_kv.weight	blk.36.attn_compress_kv.weight	bf16	[4096x1024]	source_bf16	6	36	ds4_compressor_bf16_f32_pending	130009808896	8388608	gpu6.weights	3580146176	-1	pending
blk.36.indexer.compress_ape	blk.36.indexer.compress_ape	f32	[256x4]	source_f32	6	36	ds4_indexer_mixed_pending	130018197504	4096	gpu6.weights	3588534784	-1	pending
blk.36.indexer.compress_norm.weight	blk.36.indexer.compress_norm.weight	f32	[128]	source_f32	6	36	ds4_indexer_mixed_pending	130018201600	512	gpu6.weights	3588538880	-1	pending
blk.36.indexer.compress_gate.weight	blk.36.indexer.compress_gate.weight	bf16	[4096x256]	source_bf16	6	36	ds4_indexer_mixed_pending	130018202112	2097152	gpu6.weights	3588539392	-1	pending
blk.36.indexer.compress_kv.weight	blk.36.indexer.compress_kv.weight	bf16	[4096x256]	source_bf16	6	36	ds4_indexer_mixed_pending	130020299264	2097152	gpu6.weights	3590636544	-1	pending
blk.36.indexer.proj.weight	blk.36.indexer.proj.weight	bf16	[4096x64]	source_bf16	6	36	ds4_indexer_mixed_pending	130022396416	524288	gpu6.weights	3592733696	-1	pending
blk.36.indexer.attn_q_b.weight	blk.36.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	source_f8_e4m3_b128_blocked	6	36	ds4_indexer_mixed_pending	130022920704	8454144	gpu6.weights	3593257984	-1	pending
blk.36.attn_kv_a_norm.weight	blk.36.attn_kv_a_norm.weight	f32	[512]	source_f32_control	6	36	ds4_attention_control	130031374848	2048	gpu6.weights	3601712128	-1	pending
blk.36.attn_q_a_norm.weight	blk.36.attn_q_a_norm.weight	f32	[1024]	source_f32_control	6	36	ds4_attention_control	130031376896	4096	gpu6.weights	3601714176	-1	pending
blk.36.attn_kv_latent.weight	blk.36.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	source_f8_e4m3_b128_blocked	6	36	v100_fp8_dequant_f16_hmma_pending	130031380992	2113536	gpu6.weights	3601718272	-1	pending
blk.36.attn_output_a.weight	blk.36.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	36	v100_fp8_dequant_f16_hmma_pending	130033494528	33816576	gpu6.weights	3603831808	-1	pending
blk.36.attn_output_b.weight	blk.36.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	36	v100_fp8_dequant_f16_hmma_pending	130067311104	33816576	gpu6.weights	3637648384	-1	pending
blk.36.attn_q_a.weight	blk.36.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	36	v100_fp8_dequant_f16_hmma_pending	130101127680	4227072	gpu6.weights	3671464960	-1	pending
blk.36.attn_q_b.weight	blk.36.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	36	v100_fp8_dequant_f16_hmma_pending	130105354752	33816576	gpu6.weights	3675692032	-1	pending
blk.36.attn_norm.weight	blk.36.attn_norm.weight	f32	[4096]	source_f32_control	6	36	ds4_attention_control	130139171328	16384	gpu6.weights	3709508608	-1	pending
blk.36.ffn_down_exps.weight	blk.36.ffn_down_exps.weight	mxfp4	[2048x4096x256]	source_mxfp4_grouped	6	36	v100_grouped_mxfp4_pending	130139187712	1140850688	gpu6.weights	3709524992	-1	pending
blk.36.ffn_gate_exps.weight	blk.36.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	36	v100_grouped_mxfp4_pending	131280038400	1140850688	gpu6.weights	4850375680	-1	pending
blk.36.ffn_up_exps.weight	blk.36.ffn_up_exps.weight	mxfp4	[4096x2048x256]	source_mxfp4_grouped	6	36	v100_grouped_mxfp4_pending	132420889088	1140850688	gpu6.weights	5991226368	-1	pending
blk.36.exp_probs_b	blk.36.exp_probs_b	f32	[256]	source_f32	6	36	ds4_router_f32_i32	133561739776	1024	gpu6.weights	7132077056	-1	pending
blk.36.ffn_gate_inp.weight	blk.36.ffn_gate_inp.weight	f32	[4096x256]	source_f32	6	36	ds4_router_f32_i32	133561740800	4194304	gpu6.weights	7132078080	-1	pending
blk.36.ffn_gate_shexp.weight	blk.36.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	36	v100_shared_fp8_dense_pending	133565935104	8454144	gpu6.weights	7136272384	-1	pending
