semantic_tensor_id	source_name	source_dtype	source_shape	owning_gpu	layer_id	byte_length	status
blk.13.attn_output_b.weight	blk.13.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	2	13	33816576	OK
blk.13.attn_q_a.weight	blk.13.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	2	13	4227072	OK
blk.13.attn_q_b.weight	blk.13.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	2	13	33816576	OK
blk.13.attn_norm.weight	blk.13.attn_norm.weight	f32	[4096]	2	13	16384	OK
blk.13.ffn_down_exps.weight	blk.13.ffn_down_exps.weight	mxfp4	[2048x4096x256]	2	13	1140850688	OK
blk.13.ffn_gate_exps.weight	blk.13.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	2	13	1140850688	OK
blk.13.ffn_up_exps.weight	blk.13.ffn_up_exps.weight	mxfp4	[4096x2048x256]	2	13	1140850688	OK
blk.13.exp_probs_b	blk.13.exp_probs_b	f32	[256]	2	13	1024	OK
blk.13.ffn_gate_inp.weight	blk.13.ffn_gate_inp.weight	f32	[4096x256]	2	13	4194304	OK
blk.13.ffn_gate_shexp.weight	blk.13.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	2	13	8454144	OK
blk.13.ffn_down_shexp.weight	blk.13.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	2	13	8454144	OK
blk.13.ffn_up_shexp.weight	blk.13.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	2	13	8454144	OK
blk.13.ffn_norm.weight	blk.13.ffn_norm.weight	f32	[4096]	2	13	16384	OK
blk.13.hc_attn_base	blk.13.hc_attn_base	f32	[24]	2	13	96	OK
blk.13.hc_attn_fn	blk.13.hc_attn_fn	f32	[16384x24]	2	13	1572864	OK
blk.13.hc_attn_scale	blk.13.hc_attn_scale	f32	[3]	2	13	12	OK
blk.13.hc_ffn_base	blk.13.hc_ffn_base	f32	[24]	2	13	96	OK
blk.13.hc_ffn_fn	blk.13.hc_ffn_fn	f32	[16384x24]	2	13	1572864	OK
blk.13.hc_ffn_scale	blk.13.hc_ffn_scale	f32	[3]	2	13	12	OK
blk.14.attn_sinks	blk.14.attn_sinks	f32	[64]	2	14	256	OK
blk.14.attn_compress_ape	blk.14.attn_compress_ape	f32	[1024x4]	2	14	16384	OK
blk.14.attn_compress_norm.weight	blk.14.attn_compress_norm.weight	f32	[512]	2	14	2048	OK
blk.14.attn_compress_gate.weight	blk.14.attn_compress_gate.weight	bf16	[4096x1024]	2	14	8388608	OK
blk.14.attn_compress_kv.weight	blk.14.attn_compress_kv.weight	bf16	[4096x1024]	2	14	8388608	OK
blk.14.indexer.compress_ape	blk.14.indexer.compress_ape	f32	[256x4]	2	14	4096	OK
blk.14.indexer.compress_norm.weight	blk.14.indexer.compress_norm.weight	f32	[128]	2	14	512	OK
blk.14.indexer.compress_gate.weight	blk.14.indexer.compress_gate.weight	bf16	[4096x256]	2	14	2097152	OK
blk.14.indexer.compress_kv.weight	blk.14.indexer.compress_kv.weight	bf16	[4096x256]	2	14	2097152	OK
blk.14.indexer.proj.weight	blk.14.indexer.proj.weight	bf16	[4096x64]	2	14	524288	OK
blk.14.indexer.attn_q_b.weight	blk.14.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	2	14	8454144	OK
blk.14.attn_kv_a_norm.weight	blk.14.attn_kv_a_norm.weight	f32	[512]	2	14	2048	OK
blk.14.attn_q_a_norm.weight	blk.14.attn_q_a_norm.weight	f32	[1024]	2	14	4096	OK
blk.14.attn_kv_latent.weight	blk.14.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	2	14	2113536	OK
blk.14.attn_output_a.weight	blk.14.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	2	14	33816576	OK
blk.14.attn_output_b.weight	blk.14.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	2	14	33816576	OK
blk.14.attn_q_a.weight	blk.14.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	2	14	4227072	OK
blk.14.attn_q_b.weight	blk.14.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	2	14	33816576	OK
blk.14.attn_norm.weight	blk.14.attn_norm.weight	f32	[4096]	2	14	16384	OK
blk.14.ffn_down_exps.weight	blk.14.ffn_down_exps.weight	mxfp4	[2048x4096x256]	2	14	1140850688	OK
blk.14.ffn_gate_exps.weight	blk.14.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	2	14	1140850688	OK
blk.14.ffn_up_exps.weight	blk.14.ffn_up_exps.weight	mxfp4	[4096x2048x256]	2	14	1140850688	OK
blk.14.exp_probs_b	blk.14.exp_probs_b	f32	[256]	2	14	1024	OK
blk.14.ffn_gate_inp.weight	blk.14.ffn_gate_inp.weight	f32	[4096x256]	2	14	4194304	OK
blk.14.ffn_gate_shexp.weight	blk.14.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	2	14	8454144	OK
blk.14.ffn_down_shexp.weight	blk.14.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	2	14	8454144	OK
blk.14.ffn_up_shexp.weight	blk.14.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	2	14	8454144	OK
blk.14.ffn_norm.weight	blk.14.ffn_norm.weight	f32	[4096]	2	14	16384	OK
blk.14.hc_attn_base	blk.14.hc_attn_base	f32	[24]	2	14	96	OK
blk.14.hc_attn_fn	blk.14.hc_attn_fn	f32	[16384x24]	2	14	1572864	OK
blk.14.hc_attn_scale	blk.14.hc_attn_scale	f32	[3]	2	14	12	OK
blk.14.hc_ffn_base	blk.14.hc_ffn_base	f32	[24]	2	14	96	OK
blk.14.hc_ffn_fn	blk.14.hc_ffn_fn	f32	[16384x24]	2	14	1572864	OK
blk.14.hc_ffn_scale	blk.14.hc_ffn_scale	f32	[3]	2	14	12	OK
blk.15.attn_sinks	blk.15.attn_sinks	f32	[64]	2	15	256	OK
blk.15.attn_compress_ape	blk.15.attn_compress_ape	f32	[512x128]	2	15	262144	OK
blk.15.attn_compress_norm.weight	blk.15.attn_compress_norm.weight	f32	[512]	2	15	2048	OK
blk.15.attn_compress_gate.weight	blk.15.attn_compress_gate.weight	bf16	[4096x512]	2	15	4194304	OK
blk.15.attn_compress_kv.weight	blk.15.attn_compress_kv.weight	bf16	[4096x512]	2	15	4194304	OK
blk.15.attn_kv_a_norm.weight	blk.15.attn_kv_a_norm.weight	f32	[512]	2	15	2048	OK
blk.15.attn_q_a_norm.weight	blk.15.attn_q_a_norm.weight	f32	[1024]	2	15	4096	OK
blk.15.attn_kv_latent.weight	blk.15.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	2	15	2113536	OK
blk.15.attn_output_a.weight	blk.15.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	2	15	33816576	OK
blk.15.attn_output_b.weight	blk.15.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	2	15	33816576	OK
blk.15.attn_q_a.weight	blk.15.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	2	15	4227072	OK
blk.15.attn_q_b.weight	blk.15.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	2	15	33816576	OK
blk.15.attn_norm.weight	blk.15.attn_norm.weight	f32	[4096]	2	15	16384	OK
blk.15.ffn_down_exps.weight	blk.15.ffn_down_exps.weight	mxfp4	[2048x4096x256]	2	15	1140850688	OK
blk.15.ffn_gate_exps.weight	blk.15.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	2	15	1140850688	OK
blk.15.ffn_up_exps.weight	blk.15.ffn_up_exps.weight	mxfp4	[4096x2048x256]	2	15	1140850688	OK
blk.15.exp_probs_b	blk.15.exp_probs_b	f32	[256]	2	15	1024	OK
blk.15.ffn_gate_inp.weight	blk.15.ffn_gate_inp.weight	f32	[4096x256]	2	15	4194304	OK
blk.15.ffn_gate_shexp.weight	blk.15.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	2	15	8454144	OK
blk.15.ffn_down_shexp.weight	blk.15.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	2	15	8454144	OK
blk.15.ffn_up_shexp.weight	blk.15.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	2	15	8454144	OK
blk.15.ffn_norm.weight	blk.15.ffn_norm.weight	f32	[4096]	2	15	16384	OK
blk.15.hc_attn_base	blk.15.hc_attn_base	f32	[24]	2	15	96	OK
blk.15.hc_attn_fn	blk.15.hc_attn_fn	f32	[16384x24]	2	15	1572864	OK
blk.15.hc_attn_scale	blk.15.hc_attn_scale	f32	[3]	2	15	12	OK
blk.15.hc_ffn_base	blk.15.hc_ffn_base	f32	[24]	2	15	96	OK
blk.15.hc_ffn_fn	blk.15.hc_ffn_fn	f32	[16384x24]	2	15	1572864	OK
blk.15.hc_ffn_scale	blk.15.hc_ffn_scale	f32	[3]	2	15	12	OK
blk.16.attn_sinks	blk.16.attn_sinks	f32	[64]	2	16	256	OK
blk.16.attn_compress_ape	blk.16.attn_compress_ape	f32	[1024x4]	2	16	16384	OK
blk.16.attn_compress_norm.weight	blk.16.attn_compress_norm.weight	f32	[512]	2	16	2048	OK
blk.16.attn_compress_gate.weight	blk.16.attn_compress_gate.weight	bf16	[4096x1024]	2	16	8388608	OK
blk.16.attn_compress_kv.weight	blk.16.attn_compress_kv.weight	bf16	[4096x1024]	2	16	8388608	OK
blk.16.indexer.compress_ape	blk.16.indexer.compress_ape	f32	[256x4]	2	16	4096	OK
blk.16.indexer.compress_norm.weight	blk.16.indexer.compress_norm.weight	f32	[128]	2	16	512	OK
blk.16.indexer.compress_gate.weight	blk.16.indexer.compress_gate.weight	bf16	[4096x256]	2	16	2097152	OK
blk.16.indexer.compress_kv.weight	blk.16.indexer.compress_kv.weight	bf16	[4096x256]	2	16	2097152	OK
blk.16.indexer.proj.weight	blk.16.indexer.proj.weight	bf16	[4096x64]	2	16	524288	OK
blk.16.indexer.attn_q_b.weight	blk.16.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	2	16	8454144	OK
blk.16.attn_kv_a_norm.weight	blk.16.attn_kv_a_norm.weight	f32	[512]	2	16	2048	OK
blk.16.attn_q_a_norm.weight	blk.16.attn_q_a_norm.weight	f32	[1024]	2	16	4096	OK
blk.16.attn_kv_latent.weight	blk.16.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	2	16	2113536	OK
blk.16.attn_output_a.weight	blk.16.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	2	16	33816576	OK
blk.16.attn_output_b.weight	blk.16.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	2	16	33816576	OK
blk.16.attn_q_a.weight	blk.16.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	2	16	4227072	OK
blk.16.attn_q_b.weight	blk.16.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	2	16	33816576	OK
blk.16.attn_norm.weight	blk.16.attn_norm.weight	f32	[4096]	2	16	16384	OK
blk.16.ffn_down_exps.weight	blk.16.ffn_down_exps.weight	mxfp4	[2048x4096x256]	2	16	1140850688	OK
blk.16.ffn_gate_exps.weight	blk.16.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	2	16	1140850688	OK
blk.16.ffn_up_exps.weight	blk.16.ffn_up_exps.weight	mxfp4	[4096x2048x256]	2	16	1140850688	OK
blk.16.exp_probs_b	blk.16.exp_probs_b	f32	[256]	2	16	1024	OK
blk.16.ffn_gate_inp.weight	blk.16.ffn_gate_inp.weight	f32	[4096x256]	2	16	4194304	OK
blk.16.ffn_gate_shexp.weight	blk.16.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	2	16	8454144	OK
blk.16.ffn_down_shexp.weight	blk.16.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	2	16	8454144	OK
blk.16.ffn_up_shexp.weight	blk.16.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	2	16	8454144	OK
blk.16.ffn_norm.weight	blk.16.ffn_norm.weight	f32	[4096]	2	16	16384	OK
blk.16.hc_attn_base	blk.16.hc_attn_base	f32	[24]	2	16	96	OK
blk.16.hc_attn_fn	blk.16.hc_attn_fn	f32	[16384x24]	2	16	1572864	OK
blk.16.hc_attn_scale	blk.16.hc_attn_scale	f32	[3]	2	16	12	OK
blk.16.hc_ffn_base	blk.16.hc_ffn_base	f32	[24]	2	16	96	OK
blk.16.hc_ffn_fn	blk.16.hc_ffn_fn	f32	[16384x24]	2	16	1572864	OK
blk.16.hc_ffn_scale	blk.16.hc_ffn_scale	f32	[3]	2	16	12	OK
blk.17.attn_sinks	blk.17.attn_sinks	f32	[64]	2	17	256	OK
blk.17.attn_compress_ape	blk.17.attn_compress_ape	f32	[512x128]	2	17	262144	OK
blk.17.attn_compress_norm.weight	blk.17.attn_compress_norm.weight	f32	[512]	2	17	2048	OK
blk.17.attn_compress_gate.weight	blk.17.attn_compress_gate.weight	bf16	[4096x512]	2	17	4194304	OK
blk.17.attn_compress_kv.weight	blk.17.attn_compress_kv.weight	bf16	[4096x512]	2	17	4194304	OK
blk.17.attn_kv_a_norm.weight	blk.17.attn_kv_a_norm.weight	f32	[512]	2	17	2048	OK
blk.17.attn_q_a_norm.weight	blk.17.attn_q_a_norm.weight	f32	[1024]	2	17	4096	OK
blk.17.attn_kv_latent.weight	blk.17.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	2	17	2113536	OK
blk.17.attn_output_a.weight	blk.17.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	2	17	33816576	OK
blk.17.attn_output_b.weight	blk.17.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	2	17	33816576	OK
blk.17.attn_q_a.weight	blk.17.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	2	17	4227072	OK
blk.17.attn_q_b.weight	blk.17.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	2	17	33816576	OK
blk.17.attn_norm.weight	blk.17.attn_norm.weight	f32	[4096]	2	17	16384	OK
blk.17.ffn_down_exps.weight	blk.17.ffn_down_exps.weight	mxfp4	[2048x4096x256]	2	17	1140850688	OK
blk.17.ffn_gate_exps.weight	blk.17.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	2	17	1140850688	OK
blk.17.ffn_up_exps.weight	blk.17.ffn_up_exps.weight	mxfp4	[4096x2048x256]	2	17	1140850688	OK
blk.17.exp_probs_b	blk.17.exp_probs_b	f32	[256]	2	17	1024	OK
blk.17.ffn_gate_inp.weight	blk.17.ffn_gate_inp.weight	f32	[4096x256]	2	17	4194304	OK
blk.17.ffn_gate_shexp.weight	blk.17.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	2	17	8454144	OK
blk.17.ffn_down_shexp.weight	blk.17.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	2	17	8454144	OK
blk.17.ffn_up_shexp.weight	blk.17.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	2	17	8454144	OK
blk.17.ffn_norm.weight	blk.17.ffn_norm.weight	f32	[4096]	2	17	16384	OK
blk.17.hc_attn_base	blk.17.hc_attn_base	f32	[24]	2	17	96	OK
blk.17.hc_attn_fn	blk.17.hc_attn_fn	f32	[16384x24]	2	17	1572864	OK
blk.17.hc_attn_scale	blk.17.hc_attn_scale	f32	[3]	2	17	12	OK
blk.17.hc_ffn_base	blk.17.hc_ffn_base	f32	[24]	2	17	96	OK
blk.17.hc_ffn_fn	blk.17.hc_ffn_fn	f32	[16384x24]	2	17	1572864	OK
blk.17.hc_ffn_scale	blk.17.hc_ffn_scale	f32	[3]	2	17	12	OK
blk.18.attn_sinks	blk.18.attn_sinks	f32	[64]	3	18	256	OK
blk.18.attn_compress_ape	blk.18.attn_compress_ape	f32	[1024x4]	3	18	16384	OK
blk.18.attn_compress_norm.weight	blk.18.attn_compress_norm.weight	f32	[512]	3	18	2048	OK
blk.18.attn_compress_gate.weight	blk.18.attn_compress_gate.weight	bf16	[4096x1024]	3	18	8388608	OK
blk.18.attn_compress_kv.weight	blk.18.attn_compress_kv.weight	bf16	[4096x1024]	3	18	8388608	OK
blk.18.indexer.compress_ape	blk.18.indexer.compress_ape	f32	[256x4]	3	18	4096	OK
blk.18.indexer.compress_norm.weight	blk.18.indexer.compress_norm.weight	f32	[128]	3	18	512	OK
blk.18.indexer.compress_gate.weight	blk.18.indexer.compress_gate.weight	bf16	[4096x256]	3	18	2097152	OK
blk.18.indexer.compress_kv.weight	blk.18.indexer.compress_kv.weight	bf16	[4096x256]	3	18	2097152	OK
blk.18.indexer.proj.weight	blk.18.indexer.proj.weight	bf16	[4096x64]	3	18	524288	OK
blk.18.indexer.attn_q_b.weight	blk.18.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	3	18	8454144	OK
blk.18.attn_kv_a_norm.weight	blk.18.attn_kv_a_norm.weight	f32	[512]	3	18	2048	OK
blk.18.attn_q_a_norm.weight	blk.18.attn_q_a_norm.weight	f32	[1024]	3	18	4096	OK
blk.18.attn_kv_latent.weight	blk.18.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	3	18	2113536	OK
blk.18.attn_output_a.weight	blk.18.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	3	18	33816576	OK
blk.18.attn_output_b.weight	blk.18.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	3	18	33816576	OK
blk.18.attn_q_a.weight	blk.18.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	3	18	4227072	OK
blk.18.attn_q_b.weight	blk.18.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	3	18	33816576	OK
blk.18.attn_norm.weight	blk.18.attn_norm.weight	f32	[4096]	3	18	16384	OK
blk.18.ffn_down_exps.weight	blk.18.ffn_down_exps.weight	mxfp4	[2048x4096x256]	3	18	1140850688	OK
blk.18.ffn_gate_exps.weight	blk.18.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	3	18	1140850688	OK
blk.18.ffn_up_exps.weight	blk.18.ffn_up_exps.weight	mxfp4	[4096x2048x256]	3	18	1140850688	OK
blk.18.exp_probs_b	blk.18.exp_probs_b	f32	[256]	3	18	1024	OK
blk.18.ffn_gate_inp.weight	blk.18.ffn_gate_inp.weight	f32	[4096x256]	3	18	4194304	OK
blk.18.ffn_gate_shexp.weight	blk.18.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	3	18	8454144	OK
blk.18.ffn_down_shexp.weight	blk.18.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	3	18	8454144	OK
blk.18.ffn_up_shexp.weight	blk.18.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	3	18	8454144	OK
blk.18.ffn_norm.weight	blk.18.ffn_norm.weight	f32	[4096]	3	18	16384	OK
blk.18.hc_attn_base	blk.18.hc_attn_base	f32	[24]	3	18	96	OK
blk.18.hc_attn_fn	blk.18.hc_attn_fn	f32	[16384x24]	3	18	1572864	OK
blk.18.hc_attn_scale	blk.18.hc_attn_scale	f32	[3]	3	18	12	OK
blk.18.hc_ffn_base	blk.18.hc_ffn_base	f32	[24]	3	18	96	OK
blk.18.hc_ffn_fn	blk.18.hc_ffn_fn	f32	[16384x24]	3	18	1572864	OK
blk.18.hc_ffn_scale	blk.18.hc_ffn_scale	f32	[3]	3	18	12	OK
blk.19.attn_sinks	blk.19.attn_sinks	f32	[64]	3	19	256	OK
blk.19.attn_compress_ape	blk.19.attn_compress_ape	f32	[512x128]	3	19	262144	OK
blk.19.attn_compress_norm.weight	blk.19.attn_compress_norm.weight	f32	[512]	3	19	2048	OK
blk.19.attn_compress_gate.weight	blk.19.attn_compress_gate.weight	bf16	[4096x512]	3	19	4194304	OK
blk.19.attn_compress_kv.weight	blk.19.attn_compress_kv.weight	bf16	[4096x512]	3	19	4194304	OK
blk.19.attn_kv_a_norm.weight	blk.19.attn_kv_a_norm.weight	f32	[512]	3	19	2048	OK
blk.19.attn_q_a_norm.weight	blk.19.attn_q_a_norm.weight	f32	[1024]	3	19	4096	OK
blk.19.attn_kv_latent.weight	blk.19.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	3	19	2113536	OK
blk.19.attn_output_a.weight	blk.19.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	3	19	33816576	OK
blk.19.attn_output_b.weight	blk.19.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	3	19	33816576	OK
blk.19.attn_q_a.weight	blk.19.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	3	19	4227072	OK
blk.19.attn_q_b.weight	blk.19.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	3	19	33816576	OK
blk.19.attn_norm.weight	blk.19.attn_norm.weight	f32	[4096]	3	19	16384	OK
blk.19.ffn_down_exps.weight	blk.19.ffn_down_exps.weight	mxfp4	[2048x4096x256]	3	19	1140850688	OK
blk.19.ffn_gate_exps.weight	blk.19.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	3	19	1140850688	OK
blk.19.ffn_up_exps.weight	blk.19.ffn_up_exps.weight	mxfp4	[4096x2048x256]	3	19	1140850688	OK
blk.19.exp_probs_b	blk.19.exp_probs_b	f32	[256]	3	19	1024	OK
blk.19.ffn_gate_inp.weight	blk.19.ffn_gate_inp.weight	f32	[4096x256]	3	19	4194304	OK
blk.19.ffn_gate_shexp.weight	blk.19.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	3	19	8454144	OK
blk.19.ffn_down_shexp.weight	blk.19.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	3	19	8454144	OK
blk.19.ffn_up_shexp.weight	blk.19.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	3	19	8454144	OK
blk.19.ffn_norm.weight	blk.19.ffn_norm.weight	f32	[4096]	3	19	16384	OK
blk.19.hc_attn_base	blk.19.hc_attn_base	f32	[24]	3	19	96	OK
blk.19.hc_attn_fn	blk.19.hc_attn_fn	f32	[16384x24]	3	19	1572864	OK
blk.19.hc_attn_scale	blk.19.hc_attn_scale	f32	[3]	3	19	12	OK
blk.19.hc_ffn_base	blk.19.hc_ffn_base	f32	[24]	3	19	96	OK
blk.19.hc_ffn_fn	blk.19.hc_ffn_fn	f32	[16384x24]	3	19	1572864	OK
blk.19.hc_ffn_scale	blk.19.hc_ffn_scale	f32	[3]	3	19	12	OK
blk.20.attn_sinks	blk.20.attn_sinks	f32	[64]	3	20	256	OK
blk.20.attn_compress_ape	blk.20.attn_compress_ape	f32	[1024x4]	3	20	16384	OK
blk.20.attn_compress_norm.weight	blk.20.attn_compress_norm.weight	f32	[512]	3	20	2048	OK
blk.20.attn_compress_gate.weight	blk.20.attn_compress_gate.weight	bf16	[4096x1024]	3	20	8388608	OK
blk.20.attn_compress_kv.weight	blk.20.attn_compress_kv.weight	bf16	[4096x1024]	3	20	8388608	OK
blk.20.indexer.compress_ape	blk.20.indexer.compress_ape	f32	[256x4]	3	20	4096	OK
blk.20.indexer.compress_norm.weight	blk.20.indexer.compress_norm.weight	f32	[128]	3	20	512	OK
blk.20.indexer.compress_gate.weight	blk.20.indexer.compress_gate.weight	bf16	[4096x256]	3	20	2097152	OK
blk.20.indexer.compress_kv.weight	blk.20.indexer.compress_kv.weight	bf16	[4096x256]	3	20	2097152	OK
blk.20.indexer.proj.weight	blk.20.indexer.proj.weight	bf16	[4096x64]	3	20	524288	OK
blk.20.indexer.attn_q_b.weight	blk.20.indexer.attn_q_b.weight	f8_e4m3_b128	[1024x8192]	3	20	8454144	OK
blk.20.attn_kv_a_norm.weight	blk.20.attn_kv_a_norm.weight	f32	[512]	3	20	2048	OK
blk.20.attn_q_a_norm.weight	blk.20.attn_q_a_norm.weight	f32	[1024]	3	20	4096	OK
blk.20.attn_kv_latent.weight	blk.20.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	3	20	2113536	OK
blk.20.attn_output_a.weight	blk.20.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	3	20	33816576	OK
blk.20.attn_output_b.weight	blk.20.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	3	20	33816576	OK
blk.20.attn_q_a.weight	blk.20.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	3	20	4227072	OK
blk.20.attn_q_b.weight	blk.20.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	3	20	33816576	OK
blk.20.attn_norm.weight	blk.20.attn_norm.weight	f32	[4096]	3	20	16384	OK
blk.20.ffn_down_exps.weight	blk.20.ffn_down_exps.weight	mxfp4	[2048x4096x256]	3	20	1140850688	OK
blk.20.ffn_gate_exps.weight	blk.20.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	3	20	1140850688	OK
blk.20.ffn_up_exps.weight	blk.20.ffn_up_exps.weight	mxfp4	[4096x2048x256]	3	20	1140850688	OK
blk.20.exp_probs_b	blk.20.exp_probs_b	f32	[256]	3	20	1024	OK
blk.20.ffn_gate_inp.weight	blk.20.ffn_gate_inp.weight	f32	[4096x256]	3	20	4194304	OK
blk.20.ffn_gate_shexp.weight	blk.20.ffn_gate_shexp.weight	f8_e4m3_b128	[4096x2048]	3	20	8454144	OK
blk.20.ffn_down_shexp.weight	blk.20.ffn_down_shexp.weight	f8_e4m3_b128	[2048x4096]	3	20	8454144	OK
blk.20.ffn_up_shexp.weight	blk.20.ffn_up_shexp.weight	f8_e4m3_b128	[4096x2048]	3	20	8454144	OK
blk.20.ffn_norm.weight	blk.20.ffn_norm.weight	f32	[4096]	3	20	16384	OK
blk.20.hc_attn_base	blk.20.hc_attn_base	f32	[24]	3	20	96	OK
blk.20.hc_attn_fn	blk.20.hc_attn_fn	f32	[16384x24]	3	20	1572864	OK
blk.20.hc_attn_scale	blk.20.hc_attn_scale	f32	[3]	3	20	12	OK
blk.20.hc_ffn_base	blk.20.hc_ffn_base	f32	[24]	3	20	96	OK
blk.20.hc_ffn_fn	blk.20.hc_ffn_fn	f32	[16384x24]	3	20	1572864	OK
blk.20.hc_ffn_scale	blk.20.hc_ffn_scale	f32	[3]	3	20	12	OK
blk.21.attn_sinks	blk.21.attn_sinks	f32	[64]	3	21	256	OK
blk.21.attn_compress_ape	blk.21.attn_compress_ape	f32	[512x128]	3	21	262144	OK
blk.21.attn_compress_norm.weight	blk.21.attn_compress_norm.weight	f32	[512]	3	21	2048	OK
blk.21.attn_compress_gate.weight	blk.21.attn_compress_gate.weight	bf16	[4096x512]	3	21	4194304	OK
blk.21.attn_compress_kv.weight	blk.21.attn_compress_kv.weight	bf16	[4096x512]	3	21	4194304	OK
blk.21.attn_kv_a_norm.weight	blk.21.attn_kv_a_norm.weight	f32	[512]	3	21	2048	OK
blk.21.attn_q_a_norm.weight	blk.21.attn_q_a_norm.weight	f32	[1024]	3	21	4096	OK
blk.21.attn_kv_latent.weight	blk.21.attn_kv_latent.weight	f8_e4m3_b128	[4096x512]	3	21	2113536	OK
blk.21.attn_output_a.weight	blk.21.attn_output_a.weight	f8_e4m3_b128	[4096x8192]	3	21	33816576	OK
blk.21.attn_output_b.weight	blk.21.attn_output_b.weight	f8_e4m3_b128	[8192x4096]	3	21	33816576	OK
blk.21.attn_q_a.weight	blk.21.attn_q_a.weight	f8_e4m3_b128	[4096x1024]	3	21	4227072	OK
blk.21.attn_q_b.weight	blk.21.attn_q_b.weight	f8_e4m3_b128	[1024x32768]	3	21	33816576	OK
blk.21.attn_norm.weight	blk.21.attn_norm.weight	f32	[4096]	3	21	16384	OK
blk.21.ffn_down_exps.weight	blk.21.ffn_down_exps.weight	mxfp4	[2048x4096x256]	3	21	1140850688	OK
blk.21.ffn_gate_exps.weight	blk.21.ffn_gate_exps.weight	mxfp4	[4096x2048x256]	3	21	1140850688	OK
blk.21.ffn_up_exps.weight	blk.21.ffn_up_exps.weight	mxfp4	[4096x2048x256]	3	21	1140850688	OK
