name	layer	gpu	family	dims	elements	ggml_type_id	ggml_type	bytes
token_embd.weight	-1	-1	global	[4096x129280]	529530880	30	bf16	1059061760
blk.0.attn_sinks	0	0	attention	[64]	64	0	f32	256
blk.0.attn_kv_a_norm.weight	0	0	attention	[512]	512	0	f32	2048
blk.0.attn_q_a_norm.weight	0	0	attention	[1024]	1024	0	f32	4096
blk.0.attn_kv_latent.weight	0	0	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.0.attn_output_a.weight	0	0	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.0.attn_output_b.weight	0	0	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.0.attn_q_a.weight	0	0	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.0.attn_q_b.weight	0	0	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.0.attn_norm.weight	0	0	attention	[4096]	4096	0	f32	16384
blk.0.ffn_down_exps.weight	0	0	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.0.ffn_gate_exps.weight	0	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.0.ffn_up_exps.weight	0	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.0.ffn_gate_tid2eid	0	0	router	[6x129280]	775680	26	i32	3102720
blk.0.ffn_gate_inp.weight	0	0	router	[4096x256]	1048576	0	f32	4194304
blk.0.ffn_gate_shexp.weight	0	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.0.ffn_down_shexp.weight	0	0	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.0.ffn_up_shexp.weight	0	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.0.ffn_norm.weight	0	0	control	[4096]	4096	0	f32	16384
blk.0.hc_attn_base	0	0	hc	[24]	24	0	f32	96
blk.0.hc_attn_fn	0	0	hc	[16384x24]	393216	0	f32	1572864
blk.0.hc_attn_scale	0	0	hc	[3]	3	0	f32	12
blk.0.hc_ffn_base	0	0	hc	[24]	24	0	f32	96
blk.0.hc_ffn_fn	0	0	hc	[16384x24]	393216	0	f32	1572864
blk.0.hc_ffn_scale	0	0	hc	[3]	3	0	f32	12
blk.1.attn_sinks	1	0	attention	[64]	64	0	f32	256
blk.1.attn_kv_a_norm.weight	1	0	attention	[512]	512	0	f32	2048
blk.1.attn_q_a_norm.weight	1	0	attention	[1024]	1024	0	f32	4096
blk.1.attn_kv_latent.weight	1	0	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.1.attn_output_a.weight	1	0	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.1.attn_output_b.weight	1	0	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.1.attn_q_a.weight	1	0	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.1.attn_q_b.weight	1	0	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.1.attn_norm.weight	1	0	attention	[4096]	4096	0	f32	16384
blk.1.ffn_down_exps.weight	1	0	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.1.ffn_gate_exps.weight	1	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.1.ffn_up_exps.weight	1	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.1.ffn_gate_tid2eid	1	0	router	[6x129280]	775680	26	i32	3102720
blk.1.ffn_gate_inp.weight	1	0	router	[4096x256]	1048576	0	f32	4194304
blk.1.ffn_gate_shexp.weight	1	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.1.ffn_down_shexp.weight	1	0	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.1.ffn_up_shexp.weight	1	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.1.ffn_norm.weight	1	0	control	[4096]	4096	0	f32	16384
blk.1.hc_attn_base	1	0	hc	[24]	24	0	f32	96
blk.1.hc_attn_fn	1	0	hc	[16384x24]	393216	0	f32	1572864
blk.1.hc_attn_scale	1	0	hc	[3]	3	0	f32	12
blk.1.hc_ffn_base	1	0	hc	[24]	24	0	f32	96
blk.1.hc_ffn_fn	1	0	hc	[16384x24]	393216	0	f32	1572864
blk.1.hc_ffn_scale	1	0	hc	[3]	3	0	f32	12
blk.2.attn_sinks	2	0	attention	[64]	64	0	f32	256
blk.2.attn_compress_ape	2	0	compressor	[1024x4]	4096	0	f32	16384
blk.2.attn_compress_norm.weight	2	0	compressor	[512]	512	0	f32	2048
blk.2.attn_compress_gate.weight	2	0	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.2.attn_compress_kv.weight	2	0	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.2.indexer.compress_ape	2	0	indexer	[256x4]	1024	0	f32	4096
blk.2.indexer.compress_norm.weight	2	0	indexer	[128]	128	0	f32	512
blk.2.indexer.compress_gate.weight	2	0	indexer	[4096x256]	1048576	30	bf16	2097152
blk.2.indexer.compress_kv.weight	2	0	indexer	[4096x256]	1048576	30	bf16	2097152
blk.2.indexer.proj.weight	2	0	indexer	[4096x64]	262144	30	bf16	524288
blk.2.indexer.attn_q_b.weight	2	0	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.2.attn_kv_a_norm.weight	2	0	attention	[512]	512	0	f32	2048
blk.2.attn_q_a_norm.weight	2	0	attention	[1024]	1024	0	f32	4096
blk.2.attn_kv_latent.weight	2	0	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.2.attn_output_a.weight	2	0	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.2.attn_output_b.weight	2	0	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.2.attn_q_a.weight	2	0	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.2.attn_q_b.weight	2	0	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.2.attn_norm.weight	2	0	attention	[4096]	4096	0	f32	16384
blk.2.ffn_down_exps.weight	2	0	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.2.ffn_gate_exps.weight	2	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.2.ffn_up_exps.weight	2	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.2.ffn_gate_tid2eid	2	0	router	[6x129280]	775680	26	i32	3102720
blk.2.ffn_gate_inp.weight	2	0	router	[4096x256]	1048576	0	f32	4194304
blk.2.ffn_gate_shexp.weight	2	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.2.ffn_down_shexp.weight	2	0	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.2.ffn_up_shexp.weight	2	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.2.ffn_norm.weight	2	0	control	[4096]	4096	0	f32	16384
blk.2.hc_attn_base	2	0	hc	[24]	24	0	f32	96
blk.2.hc_attn_fn	2	0	hc	[16384x24]	393216	0	f32	1572864
blk.2.hc_attn_scale	2	0	hc	[3]	3	0	f32	12
blk.2.hc_ffn_base	2	0	hc	[24]	24	0	f32	96
blk.2.hc_ffn_fn	2	0	hc	[16384x24]	393216	0	f32	1572864
blk.2.hc_ffn_scale	2	0	hc	[3]	3	0	f32	12
blk.3.attn_sinks	3	0	attention	[64]	64	0	f32	256
blk.3.attn_compress_ape	3	0	compressor	[512x128]	65536	0	f32	262144
blk.3.attn_compress_norm.weight	3	0	compressor	[512]	512	0	f32	2048
blk.3.attn_compress_gate.weight	3	0	compressor	[4096x512]	2097152	30	bf16	4194304
blk.3.attn_compress_kv.weight	3	0	compressor	[4096x512]	2097152	30	bf16	4194304
blk.3.attn_kv_a_norm.weight	3	0	attention	[512]	512	0	f32	2048
blk.3.attn_q_a_norm.weight	3	0	attention	[1024]	1024	0	f32	4096
blk.3.attn_kv_latent.weight	3	0	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.3.attn_output_a.weight	3	0	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.3.attn_output_b.weight	3	0	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.3.attn_q_a.weight	3	0	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.3.attn_q_b.weight	3	0	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.3.attn_norm.weight	3	0	attention	[4096]	4096	0	f32	16384
blk.3.ffn_down_exps.weight	3	0	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.3.ffn_gate_exps.weight	3	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.3.ffn_up_exps.weight	3	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.3.exp_probs_b	3	0	router	[256]	256	0	f32	1024
blk.3.ffn_gate_inp.weight	3	0	router	[4096x256]	1048576	0	f32	4194304
blk.3.ffn_gate_shexp.weight	3	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.3.ffn_down_shexp.weight	3	0	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.3.ffn_up_shexp.weight	3	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.3.ffn_norm.weight	3	0	control	[4096]	4096	0	f32	16384
blk.3.hc_attn_base	3	0	hc	[24]	24	0	f32	96
blk.3.hc_attn_fn	3	0	hc	[16384x24]	393216	0	f32	1572864
blk.3.hc_attn_scale	3	0	hc	[3]	3	0	f32	12
blk.3.hc_ffn_base	3	0	hc	[24]	24	0	f32	96
blk.3.hc_ffn_fn	3	0	hc	[16384x24]	393216	0	f32	1572864
blk.3.hc_ffn_scale	3	0	hc	[3]	3	0	f32	12
blk.4.attn_sinks	4	0	attention	[64]	64	0	f32	256
blk.4.attn_compress_ape	4	0	compressor	[1024x4]	4096	0	f32	16384
blk.4.attn_compress_norm.weight	4	0	compressor	[512]	512	0	f32	2048
blk.4.attn_compress_gate.weight	4	0	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.4.attn_compress_kv.weight	4	0	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.4.indexer.compress_ape	4	0	indexer	[256x4]	1024	0	f32	4096
blk.4.indexer.compress_norm.weight	4	0	indexer	[128]	128	0	f32	512
blk.4.indexer.compress_gate.weight	4	0	indexer	[4096x256]	1048576	30	bf16	2097152
blk.4.indexer.compress_kv.weight	4	0	indexer	[4096x256]	1048576	30	bf16	2097152
blk.4.indexer.proj.weight	4	0	indexer	[4096x64]	262144	30	bf16	524288
blk.4.indexer.attn_q_b.weight	4	0	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.4.attn_kv_a_norm.weight	4	0	attention	[512]	512	0	f32	2048
blk.4.attn_q_a_norm.weight	4	0	attention	[1024]	1024	0	f32	4096
blk.4.attn_kv_latent.weight	4	0	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.4.attn_output_a.weight	4	0	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.4.attn_output_b.weight	4	0	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.4.attn_q_a.weight	4	0	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.4.attn_q_b.weight	4	0	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.4.attn_norm.weight	4	0	attention	[4096]	4096	0	f32	16384
blk.4.ffn_down_exps.weight	4	0	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.4.ffn_gate_exps.weight	4	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.4.ffn_up_exps.weight	4	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.4.exp_probs_b	4	0	router	[256]	256	0	f32	1024
blk.4.ffn_gate_inp.weight	4	0	router	[4096x256]	1048576	0	f32	4194304
blk.4.ffn_gate_shexp.weight	4	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.4.ffn_down_shexp.weight	4	0	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.4.ffn_up_shexp.weight	4	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.4.ffn_norm.weight	4	0	control	[4096]	4096	0	f32	16384
blk.4.hc_attn_base	4	0	hc	[24]	24	0	f32	96
blk.4.hc_attn_fn	4	0	hc	[16384x24]	393216	0	f32	1572864
blk.4.hc_attn_scale	4	0	hc	[3]	3	0	f32	12
blk.4.hc_ffn_base	4	0	hc	[24]	24	0	f32	96
blk.4.hc_ffn_fn	4	0	hc	[16384x24]	393216	0	f32	1572864
blk.4.hc_ffn_scale	4	0	hc	[3]	3	0	f32	12
blk.5.attn_sinks	5	0	attention	[64]	64	0	f32	256
blk.5.attn_compress_ape	5	0	compressor	[512x128]	65536	0	f32	262144
blk.5.attn_compress_norm.weight	5	0	compressor	[512]	512	0	f32	2048
blk.5.attn_compress_gate.weight	5	0	compressor	[4096x512]	2097152	30	bf16	4194304
blk.5.attn_compress_kv.weight	5	0	compressor	[4096x512]	2097152	30	bf16	4194304
blk.5.attn_kv_a_norm.weight	5	0	attention	[512]	512	0	f32	2048
blk.5.attn_q_a_norm.weight	5	0	attention	[1024]	1024	0	f32	4096
blk.5.attn_kv_latent.weight	5	0	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.5.attn_output_a.weight	5	0	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.5.attn_output_b.weight	5	0	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.5.attn_q_a.weight	5	0	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.5.attn_q_b.weight	5	0	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.5.attn_norm.weight	5	0	attention	[4096]	4096	0	f32	16384
blk.5.ffn_down_exps.weight	5	0	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.5.ffn_gate_exps.weight	5	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.5.ffn_up_exps.weight	5	0	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.5.exp_probs_b	5	0	router	[256]	256	0	f32	1024
blk.5.ffn_gate_inp.weight	5	0	router	[4096x256]	1048576	0	f32	4194304
blk.5.ffn_gate_shexp.weight	5	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.5.ffn_down_shexp.weight	5	0	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.5.ffn_up_shexp.weight	5	0	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.5.ffn_norm.weight	5	0	control	[4096]	4096	0	f32	16384
blk.5.hc_attn_base	5	0	hc	[24]	24	0	f32	96
blk.5.hc_attn_fn	5	0	hc	[16384x24]	393216	0	f32	1572864
blk.5.hc_attn_scale	5	0	hc	[3]	3	0	f32	12
blk.5.hc_ffn_base	5	0	hc	[24]	24	0	f32	96
blk.5.hc_ffn_fn	5	0	hc	[16384x24]	393216	0	f32	1572864
blk.5.hc_ffn_scale	5	0	hc	[3]	3	0	f32	12
blk.6.attn_sinks	6	1	attention	[64]	64	0	f32	256
blk.6.attn_compress_ape	6	1	compressor	[1024x4]	4096	0	f32	16384
blk.6.attn_compress_norm.weight	6	1	compressor	[512]	512	0	f32	2048
blk.6.attn_compress_gate.weight	6	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.6.attn_compress_kv.weight	6	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.6.indexer.compress_ape	6	1	indexer	[256x4]	1024	0	f32	4096
blk.6.indexer.compress_norm.weight	6	1	indexer	[128]	128	0	f32	512
blk.6.indexer.compress_gate.weight	6	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.6.indexer.compress_kv.weight	6	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.6.indexer.proj.weight	6	1	indexer	[4096x64]	262144	30	bf16	524288
blk.6.indexer.attn_q_b.weight	6	1	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.6.attn_kv_a_norm.weight	6	1	attention	[512]	512	0	f32	2048
blk.6.attn_q_a_norm.weight	6	1	attention	[1024]	1024	0	f32	4096
blk.6.attn_kv_latent.weight	6	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.6.attn_output_a.weight	6	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.6.attn_output_b.weight	6	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.6.attn_q_a.weight	6	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.6.attn_q_b.weight	6	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.6.attn_norm.weight	6	1	attention	[4096]	4096	0	f32	16384
blk.6.ffn_down_exps.weight	6	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.6.ffn_gate_exps.weight	6	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.6.ffn_up_exps.weight	6	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.6.exp_probs_b	6	1	router	[256]	256	0	f32	1024
blk.6.ffn_gate_inp.weight	6	1	router	[4096x256]	1048576	0	f32	4194304
blk.6.ffn_gate_shexp.weight	6	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.6.ffn_down_shexp.weight	6	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.6.ffn_up_shexp.weight	6	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.6.ffn_norm.weight	6	1	control	[4096]	4096	0	f32	16384
blk.6.hc_attn_base	6	1	hc	[24]	24	0	f32	96
blk.6.hc_attn_fn	6	1	hc	[16384x24]	393216	0	f32	1572864
blk.6.hc_attn_scale	6	1	hc	[3]	3	0	f32	12
blk.6.hc_ffn_base	6	1	hc	[24]	24	0	f32	96
blk.6.hc_ffn_fn	6	1	hc	[16384x24]	393216	0	f32	1572864
blk.6.hc_ffn_scale	6	1	hc	[3]	3	0	f32	12
blk.7.attn_sinks	7	1	attention	[64]	64	0	f32	256
blk.7.attn_compress_ape	7	1	compressor	[512x128]	65536	0	f32	262144
blk.7.attn_compress_norm.weight	7	1	compressor	[512]	512	0	f32	2048
blk.7.attn_compress_gate.weight	7	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.7.attn_compress_kv.weight	7	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.7.attn_kv_a_norm.weight	7	1	attention	[512]	512	0	f32	2048
blk.7.attn_q_a_norm.weight	7	1	attention	[1024]	1024	0	f32	4096
blk.7.attn_kv_latent.weight	7	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.7.attn_output_a.weight	7	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.7.attn_output_b.weight	7	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.7.attn_q_a.weight	7	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.7.attn_q_b.weight	7	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.7.attn_norm.weight	7	1	attention	[4096]	4096	0	f32	16384
blk.7.ffn_down_exps.weight	7	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.7.ffn_gate_exps.weight	7	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.7.ffn_up_exps.weight	7	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.7.exp_probs_b	7	1	router	[256]	256	0	f32	1024
blk.7.ffn_gate_inp.weight	7	1	router	[4096x256]	1048576	0	f32	4194304
blk.7.ffn_gate_shexp.weight	7	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.7.ffn_down_shexp.weight	7	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.7.ffn_up_shexp.weight	7	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.7.ffn_norm.weight	7	1	control	[4096]	4096	0	f32	16384
blk.7.hc_attn_base	7	1	hc	[24]	24	0	f32	96
blk.7.hc_attn_fn	7	1	hc	[16384x24]	393216	0	f32	1572864
blk.7.hc_attn_scale	7	1	hc	[3]	3	0	f32	12
blk.7.hc_ffn_base	7	1	hc	[24]	24	0	f32	96
blk.7.hc_ffn_fn	7	1	hc	[16384x24]	393216	0	f32	1572864
blk.7.hc_ffn_scale	7	1	hc	[3]	3	0	f32	12
blk.8.attn_sinks	8	1	attention	[64]	64	0	f32	256
blk.8.attn_compress_ape	8	1	compressor	[1024x4]	4096	0	f32	16384
blk.8.attn_compress_norm.weight	8	1	compressor	[512]	512	0	f32	2048
blk.8.attn_compress_gate.weight	8	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.8.attn_compress_kv.weight	8	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.8.indexer.compress_ape	8	1	indexer	[256x4]	1024	0	f32	4096
blk.8.indexer.compress_norm.weight	8	1	indexer	[128]	128	0	f32	512
blk.8.indexer.compress_gate.weight	8	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.8.indexer.compress_kv.weight	8	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.8.indexer.proj.weight	8	1	indexer	[4096x64]	262144	30	bf16	524288
blk.8.indexer.attn_q_b.weight	8	1	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.8.attn_kv_a_norm.weight	8	1	attention	[512]	512	0	f32	2048
blk.8.attn_q_a_norm.weight	8	1	attention	[1024]	1024	0	f32	4096
blk.8.attn_kv_latent.weight	8	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.8.attn_output_a.weight	8	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.8.attn_output_b.weight	8	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.8.attn_q_a.weight	8	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.8.attn_q_b.weight	8	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.8.attn_norm.weight	8	1	attention	[4096]	4096	0	f32	16384
blk.8.ffn_down_exps.weight	8	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.8.ffn_gate_exps.weight	8	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.8.ffn_up_exps.weight	8	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.8.exp_probs_b	8	1	router	[256]	256	0	f32	1024
blk.8.ffn_gate_inp.weight	8	1	router	[4096x256]	1048576	0	f32	4194304
blk.8.ffn_gate_shexp.weight	8	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.8.ffn_down_shexp.weight	8	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.8.ffn_up_shexp.weight	8	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.8.ffn_norm.weight	8	1	control	[4096]	4096	0	f32	16384
blk.8.hc_attn_base	8	1	hc	[24]	24	0	f32	96
blk.8.hc_attn_fn	8	1	hc	[16384x24]	393216	0	f32	1572864
blk.8.hc_attn_scale	8	1	hc	[3]	3	0	f32	12
blk.8.hc_ffn_base	8	1	hc	[24]	24	0	f32	96
blk.8.hc_ffn_fn	8	1	hc	[16384x24]	393216	0	f32	1572864
blk.8.hc_ffn_scale	8	1	hc	[3]	3	0	f32	12
blk.9.attn_sinks	9	1	attention	[64]	64	0	f32	256
blk.9.attn_compress_ape	9	1	compressor	[512x128]	65536	0	f32	262144
blk.9.attn_compress_norm.weight	9	1	compressor	[512]	512	0	f32	2048
blk.9.attn_compress_gate.weight	9	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.9.attn_compress_kv.weight	9	1	compressor	[4096x512]	2097152	30	bf16	4194304
blk.9.attn_kv_a_norm.weight	9	1	attention	[512]	512	0	f32	2048
blk.9.attn_q_a_norm.weight	9	1	attention	[1024]	1024	0	f32	4096
blk.9.attn_kv_latent.weight	9	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.9.attn_output_a.weight	9	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
blk.9.attn_output_b.weight	9	1	attention	[8192x4096]	33554432	42	f8_e4m3_b128	33816576
blk.9.attn_q_a.weight	9	1	attention	[4096x1024]	4194304	42	f8_e4m3_b128	4227072
blk.9.attn_q_b.weight	9	1	attention	[1024x32768]	33554432	42	f8_e4m3_b128	33816576
blk.9.attn_norm.weight	9	1	attention	[4096]	4096	0	f32	16384
blk.9.ffn_down_exps.weight	9	1	routed_expert	[2048x4096x256]	2147483648	39	mxfp4	1140850688
blk.9.ffn_gate_exps.weight	9	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.9.ffn_up_exps.weight	9	1	routed_expert	[4096x2048x256]	2147483648	39	mxfp4	1140850688
blk.9.exp_probs_b	9	1	router	[256]	256	0	f32	1024
blk.9.ffn_gate_inp.weight	9	1	router	[4096x256]	1048576	0	f32	4194304
blk.9.ffn_gate_shexp.weight	9	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.9.ffn_down_shexp.weight	9	1	shared_expert	[2048x4096]	8388608	42	f8_e4m3_b128	8454144
blk.9.ffn_up_shexp.weight	9	1	shared_expert	[4096x2048]	8388608	42	f8_e4m3_b128	8454144
blk.9.ffn_norm.weight	9	1	control	[4096]	4096	0	f32	16384
blk.9.hc_attn_base	9	1	hc	[24]	24	0	f32	96
blk.9.hc_attn_fn	9	1	hc	[16384x24]	393216	0	f32	1572864
blk.9.hc_attn_scale	9	1	hc	[3]	3	0	f32	12
blk.9.hc_ffn_base	9	1	hc	[24]	24	0	f32	96
blk.9.hc_ffn_fn	9	1	hc	[16384x24]	393216	0	f32	1572864
blk.9.hc_ffn_scale	9	1	hc	[3]	3	0	f32	12
blk.10.attn_sinks	10	1	attention	[64]	64	0	f32	256
blk.10.attn_compress_ape	10	1	compressor	[1024x4]	4096	0	f32	16384
blk.10.attn_compress_norm.weight	10	1	compressor	[512]	512	0	f32	2048
blk.10.attn_compress_gate.weight	10	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.10.attn_compress_kv.weight	10	1	compressor	[4096x1024]	4194304	30	bf16	8388608
blk.10.indexer.compress_ape	10	1	indexer	[256x4]	1024	0	f32	4096
blk.10.indexer.compress_norm.weight	10	1	indexer	[128]	128	0	f32	512
blk.10.indexer.compress_gate.weight	10	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.10.indexer.compress_kv.weight	10	1	indexer	[4096x256]	1048576	30	bf16	2097152
blk.10.indexer.proj.weight	10	1	indexer	[4096x64]	262144	30	bf16	524288
blk.10.indexer.attn_q_b.weight	10	1	indexer	[1024x8192]	8388608	42	f8_e4m3_b128	8454144
blk.10.attn_kv_a_norm.weight	10	1	attention	[512]	512	0	f32	2048
blk.10.attn_q_a_norm.weight	10	1	attention	[1024]	1024	0	f32	4096
blk.10.attn_kv_latent.weight	10	1	attention	[4096x512]	2097152	42	f8_e4m3_b128	2113536
blk.10.attn_output_a.weight	10	1	attention	[4096x8192]	33554432	42	f8_e4m3_b128	33816576
