record_type	tensor_id	source_name	layer_id	family	source_dtype	source_shape	runtime_layout	owning_gpu	tp_rank	ep_rank	split_axis	shard_index	shard_count	expert_first	expert_count	kv_ratio	kv_rows_per_slot	bytes_estimate	source_pack_file	source_shard_offset	source_byte_length	kernel_family
dense_tp	blk.23.attn_output_a.weight	blk.23.attn_output_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	4	4	-1	vocab	4	8	-1	0	-1	0	4227072	gpu3.weights	17933427712	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_a.weight	blk.23.attn_output_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	5	5	-1	vocab	5	8	-1	0	-1	0	4227072	gpu3.weights	17933427712	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_a.weight	blk.23.attn_output_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	6	6	-1	vocab	6	8	-1	0	-1	0	4227072	gpu3.weights	17933427712	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_a.weight	blk.23.attn_output_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x8192]	source_f8_e4m3_b128_blocked	7	7	-1	vocab	7	8	-1	0	-1	0	4227072	gpu3.weights	17933427712	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	0	0	-1	vocab	0	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	1	1	-1	vocab	1	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	2	2	-1	vocab	2	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	3	3	-1	vocab	3	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	4	4	-1	vocab	4	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	5	5	-1	vocab	5	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	6	6	-1	vocab	6	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_output_b.weight	blk.23.attn_output_b.weight	23	dense_or_embedding	f8_e4m3_b128	[8192x4096]	source_f8_e4m3_b128_blocked	7	7	-1	vocab	7	8	-1	0	-1	0	4227072	gpu3.weights	17967244288	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_a.weight	blk.23.attn_q_a.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x1024]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	528384	gpu3.weights	18001060864	4227072	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	0	0	-1	tensor_dim	0	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	1	1	-1	tensor_dim	1	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	2	2	-1	tensor_dim	2	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	3	3	-1	tensor_dim	3	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	4	4	-1	tensor_dim	4	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	5	5	-1	tensor_dim	5	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	6	6	-1	tensor_dim	6	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
dense_tp	blk.23.attn_q_b.weight	blk.23.attn_q_b.weight	23	dense_or_embedding	f8_e4m3_b128	[1024x32768]	source_f8_e4m3_b128_blocked	7	7	-1	tensor_dim	7	8	-1	0	-1	0	4227072	gpu3.weights	18005287936	33816576	v100_fp8_dequant_f16_hmma_pending
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	0	0	-1	replicate	0	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	1	1	-1	replicate	1	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	2	2	-1	replicate	2	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	3	3	-1	replicate	3	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	4	4	-1	replicate	4	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	5	5	-1	replicate	5	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	6	6	-1	replicate	6	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.attn_norm.weight	blk.23.attn_norm.weight	23	control_or_router	f32	[4096]	source_f32_control	7	7	-1	replicate	7	8	-1	0	-1	0	16384	gpu3.weights	18039104512	16384	ds4_attention_control
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.exp_probs_b	blk.23.exp_probs_b	23	control_or_router	f32	[256]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1024	gpu3.weights	21461672960	1024	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
replicated_control	blk.23.ffn_gate_inp.weight	blk.23.ffn_gate_inp.weight	23	control_or_router	f32	[4096x256]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	4194304	gpu3.weights	21461673984	4194304	ds4_router_f32_i32
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	0	0	-1	ffn_shared_projection	0	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	1	-1	ffn_shared_projection	1	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	2	-1	ffn_shared_projection	2	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	3	3	-1	ffn_shared_projection	3	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	4	-1	ffn_shared_projection	4	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	5	-1	ffn_shared_projection	5	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	6	-1	ffn_shared_projection	6	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_gate_shexp.weight	blk.23.ffn_gate_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	7	7	-1	ffn_shared_projection	7	8	-1	0	-1	0	1056768	gpu3.weights	21465868288	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	0	0	-1	ffn_shared_projection	0	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	1	1	-1	ffn_shared_projection	1	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	2	2	-1	ffn_shared_projection	2	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	3	3	-1	ffn_shared_projection	3	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	4	4	-1	ffn_shared_projection	4	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	5	5	-1	ffn_shared_projection	5	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	6	6	-1	ffn_shared_projection	6	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_down_shexp.weight	blk.23.ffn_down_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[2048x4096]	source_f8_e4m3_b128_blocked	7	7	-1	ffn_shared_projection	7	8	-1	0	-1	0	1056768	gpu3.weights	21474322432	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	0	0	-1	ffn_shared_projection	0	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	1	1	-1	ffn_shared_projection	1	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	2	2	-1	ffn_shared_projection	2	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	3	3	-1	ffn_shared_projection	3	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	4	4	-1	ffn_shared_projection	4	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	5	5	-1	ffn_shared_projection	5	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	6	6	-1	ffn_shared_projection	6	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
dense_tp	blk.23.ffn_up_shexp.weight	blk.23.ffn_up_shexp.weight	23	dense_or_embedding	f8_e4m3_b128	[4096x2048]	source_f8_e4m3_b128_blocked	7	7	-1	ffn_shared_projection	7	8	-1	0	-1	0	1056768	gpu3.weights	21482776576	8454144	v100_shared_fp8_dense_pending
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.ffn_norm.weight	blk.23.ffn_norm.weight	23	control_or_router	f32	[4096]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	16384	gpu3.weights	21491230720	16384	ds4_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_base	blk.23.hc_attn_base	23	control_or_router	f32	[24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	96	gpu3.weights	21491247104	96	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	4	4	-1	replicate	4	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	5	5	-1	replicate	5	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	6	6	-1	replicate	6	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_fn	blk.23.hc_attn_fn	23	control_or_router	f32	[16384x24]	source_f32	7	7	-1	replicate	7	8	-1	0	-1	0	1572864	gpu3.weights	21491247360	1572864	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_scale	blk.23.hc_attn_scale	23	control_or_router	f32	[3]	source_f32	0	0	-1	replicate	0	8	-1	0	-1	0	12	gpu3.weights	21492820224	12	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_scale	blk.23.hc_attn_scale	23	control_or_router	f32	[3]	source_f32	1	1	-1	replicate	1	8	-1	0	-1	0	12	gpu3.weights	21492820224	12	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_scale	blk.23.hc_attn_scale	23	control_or_router	f32	[3]	source_f32	2	2	-1	replicate	2	8	-1	0	-1	0	12	gpu3.weights	21492820224	12	ds4_hc_control_f32
replicated_control	blk.23.hc_attn_scale	blk.23.hc_attn_scale	23	control_or_router	f32	[3]	source_f32	3	3	-1	replicate	3	8	-1	0	-1	0	12	gpu3.weights	21492820224	12	ds4_hc_control_f32
