timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:30:24.382, 7, 2, 11582, 20913
2026/05/23 06:30:25.507, 0, 2, 21794, 10701
2026/05/23 06:30:25.507, 1, 2, 20812, 11683
2026/05/23 06:30:25.507, 2, 4, 20812, 11683
2026/05/23 06:30:25.508, 3, 2, 20812, 11683
2026/05/23 06:30:25.508, 4, 2, 20812, 11683
2026/05/23 06:30:25.508, 5, 2, 17406, 15089
2026/05/23 06:30:25.508, 6, 2, 17386, 15109
2026/05/23 06:30:25.509, 7, 11, 11582, 20913
2026/05/23 06:30:26.611, 0, 2, 21794, 10701
2026/05/23 06:30:26.612, 1, 2, 20812, 11683
2026/05/23 06:30:26.612, 2, 2, 20812, 11683
2026/05/23 06:30:26.612, 3, 2, 20812, 11683
2026/05/23 06:30:26.612, 4, 24, 20812, 11683
2026/05/23 06:30:26.613, 5, 2, 17406, 15089
2026/05/23 06:30:26.613, 6, 2, 17386, 15109
2026/05/23 06:30:26.613, 7, 4, 11582, 20913
2026/05/23 06:30:27.713, 0, 2, 21794, 10701
2026/05/23 06:30:27.713, 1, 5, 20812, 11683
2026/05/23 06:30:27.714, 2, 2, 20812, 11683
2026/05/23 06:30:27.714, 3, 2, 20812, 11683
2026/05/23 06:30:27.715, 4, 2, 20812, 11683
2026/05/23 06:30:27.715, 5, 2, 17406, 15089
2026/05/23 06:30:27.715, 6, 2, 17386, 15109
2026/05/23 06:30:27.716, 7, 2, 11582, 20913
2026/05/23 06:30:28.801, 0, 5, 21794, 10701
2026/05/23 06:30:28.801, 1, 1, 20812, 11683
2026/05/23 06:30:28.802, 2, 2, 20812, 11683
2026/05/23 06:30:28.802, 3, 2, 20812, 11683
2026/05/23 06:30:28.802, 4, 2, 20812, 11683
2026/05/23 06:30:28.802, 5, 2, 17406, 15089
2026/05/23 06:30:28.803, 6, 2, 17386, 15109
2026/05/23 06:30:28.803, 7, 2, 11582, 20913
2026/05/23 06:30:29.890, 0, 2, 21794, 10701
2026/05/23 06:30:29.890, 1, 1, 20812, 11683
2026/05/23 06:30:29.890, 2, 2, 20812, 11683
2026/05/23 06:30:29.891, 3, 2, 20812, 11683
2026/05/23 06:30:29.891, 4, 3, 20812, 11683
2026/05/23 06:30:29.891, 5, 2, 17406, 15089
2026/05/23 06:30:29.892, 6, 2, 17386, 15109
2026/05/23 06:30:29.892, 7, 3, 11582, 20913
2026/05/23 06:30:30.995, 0, 2, 21794, 10701
2026/05/23 06:30:30.996, 1, 2, 20812, 11683
2026/05/23 06:30:30.996, 2, 2, 20812, 11683
2026/05/23 06:30:30.996, 3, 2, 20812, 11683
2026/05/23 06:30:30.997, 4, 1, 20812, 11683
2026/05/23 06:30:30.997, 5, 2, 17406, 15089
2026/05/23 06:30:30.997, 6, 2, 17386, 15109
2026/05/23 06:30:30.997, 7, 2, 11582, 20913
2026/05/23 06:30:32.122, 0, 2, 21794, 10701
2026/05/23 06:30:32.122, 1, 5, 20812, 11683
2026/05/23 06:30:32.123, 2, 2, 20812, 11683
2026/05/23 06:30:32.123, 3, 2, 20812, 11683
2026/05/23 06:30:32.123, 4, 1, 20812, 11683
2026/05/23 06:30:32.123, 5, 2, 17406, 15089
2026/05/23 06:30:32.124, 6, 2, 17386, 15109
2026/05/23 06:30:32.124, 7, 5, 11582, 20913
2026/05/23 06:30:33.229, 0, 2, 21794, 10701
2026/05/23 06:30:33.230, 1, 2, 20812, 11683
2026/05/23 06:30:33.230, 2, 3, 20812, 11683
2026/05/23 06:30:33.230, 3, 2, 20812, 11683
2026/05/23 06:30:33.231, 4, 10, 20812, 11683
2026/05/23 06:30:33.231, 5, 2, 17406, 15089
2026/05/23 06:30:33.231, 6, 2, 17386, 15109
2026/05/23 06:30:33.231, 7, 2, 11582, 20913
2026/05/23 06:30:34.355, 0, 2, 21794, 10701
2026/05/23 06:30:34.355, 1, 2, 20812, 11683
2026/05/23 06:30:34.356, 2, 2, 20812, 11683
2026/05/23 06:30:34.356, 3, 2, 20812, 11683
2026/05/23 06:30:34.356, 4, 5, 20812, 11683
2026/05/23 06:30:34.356, 5, 2, 17406, 15089
2026/05/23 06:30:34.357, 6, 2, 17386, 15109
2026/05/23 06:30:34.357, 7, 2, 11582, 20913
2026/05/23 06:30:35.445, 0, 3, 21794, 10701
2026/05/23 06:30:35.445, 1, 3, 20812, 11683
2026/05/23 06:30:35.446, 2, 12, 20812, 11683
2026/05/23 06:30:35.446, 3, 2, 20812, 11683
2026/05/23 06:30:35.446, 4, 3, 20812, 11683
2026/05/23 06:30:35.446, 5, 2, 17406, 15089
2026/05/23 06:30:35.447, 6, 2, 17386, 15109
2026/05/23 06:30:35.447, 7, 0, 11620, 20875
2026/05/23 06:30:36.562, 0, 3, 21794, 10701
2026/05/23 06:30:36.562, 1, 13, 20812, 11683
2026/05/23 06:30:36.563, 2, 3, 20812, 11683
2026/05/23 06:30:36.563, 3, 2, 20812, 11683
2026/05/23 06:30:36.564, 4, 16, 20812, 11683
2026/05/23 06:30:36.564, 5, 3, 17406, 15089
2026/05/23 06:30:36.564, 6, 1, 17386, 15109
2026/05/23 06:30:36.565, 7, 0, 11620, 20875
2026/05/23 06:30:37.671, 0, 2, 21794, 10701
2026/05/23 06:30:37.671, 1, 3, 20812, 11683
2026/05/23 06:30:37.672, 2, 2, 20812, 11683
2026/05/23 06:30:37.672, 3, 3, 20812, 11683
2026/05/23 06:30:37.672, 4, 3, 20812, 11683
2026/05/23 06:30:37.672, 5, 2, 17406, 15089
2026/05/23 06:30:37.673, 6, 18, 17386, 15109
2026/05/23 06:30:37.673, 7, 0, 11620, 20875
2026/05/23 06:30:38.801, 0, 3, 21794, 10701
2026/05/23 06:30:38.801, 1, 3, 20812, 11683
2026/05/23 06:30:38.801, 2, 0, 20890, 11605
2026/05/23 06:30:38.801, 3, 2, 20812, 11683
2026/05/23 06:30:38.802, 4, 2, 20812, 11683
2026/05/23 06:30:38.802, 5, 2, 17406, 15089
2026/05/23 06:30:38.802, 6, 2, 17386, 15109
2026/05/23 06:30:38.802, 7, 0, 11620, 20875
2026/05/23 06:30:39.895, 0, 4, 21794, 10701
2026/05/23 06:30:39.895, 1, 4, 20812, 11683
2026/05/23 06:30:39.896, 2, 0, 20890, 11605
2026/05/23 06:30:39.896, 3, 1, 20812, 11683
2026/05/23 06:30:39.896, 4, 3, 20812, 11683
2026/05/23 06:30:39.896, 5, 3, 17406, 15089
2026/05/23 06:30:39.897, 6, 2, 17386, 15109
2026/05/23 06:30:39.897, 7, 0, 11620, 20875
2026/05/23 06:30:41.031, 0, 4, 21794, 10701
2026/05/23 06:30:41.031, 1, 4, 20812, 11683
2026/05/23 06:30:41.031, 2, 0, 20890, 11605
2026/05/23 06:30:41.032, 3, 2, 20812, 11683
2026/05/23 06:30:41.032, 4, 5, 20812, 11683
2026/05/23 06:30:41.032, 5, 34, 17406, 15089
2026/05/23 06:30:41.033, 6, 2, 17386, 15109
2026/05/23 06:30:41.033, 7, 0, 11620, 20875
2026/05/23 06:30:42.151, 0, 4, 21794, 10701
2026/05/23 06:30:42.151, 1, 3, 20812, 11683
2026/05/23 06:30:42.152, 2, 0, 20890, 11605
2026/05/23 06:30:42.152, 3, 4, 20812, 11683
2026/05/23 06:30:42.152, 4, 4, 20812, 11683
2026/05/23 06:30:42.153, 5, 0, 17470, 15025
2026/05/23 06:30:42.153, 6, 4, 17386, 15109
2026/05/23 06:30:42.153, 7, 0, 11620, 20875
2026/05/23 06:30:43.289, 0, 3, 21794, 10701
2026/05/23 06:30:43.290, 1, 2, 20812, 11683
2026/05/23 06:30:43.290, 2, 0, 20890, 11605
2026/05/23 06:30:43.290, 3, 4, 20812, 11683
2026/05/23 06:30:43.291, 4, 1, 20812, 11683
2026/05/23 06:30:43.291, 5, 0, 17470, 15025
2026/05/23 06:30:43.291, 6, 1, 17456, 15039
2026/05/23 06:30:43.292, 7, 0, 11620, 20875
2026/05/23 06:30:44.378, 0, 1, 21794, 10701
2026/05/23 06:30:44.379, 1, 22, 20812, 11683
2026/05/23 06:30:44.379, 2, 0, 20890, 11605
2026/05/23 06:30:44.380, 3, 4, 20812, 11683
2026/05/23 06:30:44.380, 4, 4, 20812, 11683
2026/05/23 06:30:44.381, 5, 0, 17470, 15025
2026/05/23 06:30:44.381, 6, 0, 17456, 15039
2026/05/23 06:30:44.381, 7, 0, 11620, 20875
2026/05/23 06:30:45.488, 0, 23, 21794, 10701
2026/05/23 06:30:45.489, 1, 34, 20812, 11683
2026/05/23 06:30:45.489, 2, 0, 20890, 11605
2026/05/23 06:30:45.490, 3, 3, 20812, 11683
2026/05/23 06:30:45.490, 4, 19, 20812, 11683
2026/05/23 06:30:45.490, 5, 0, 17470, 15025
2026/05/23 06:30:45.491, 6, 0, 17456, 15039
2026/05/23 06:30:45.491, 7, 0, 11620, 20875
2026/05/23 06:30:46.612, 0, 2, 21794, 10701
2026/05/23 06:30:46.612, 1, 3, 20812, 11683
