appliance packed blk.29.ffn_gate_exps.weight experts=256/256 gpu=4 weight_offset=19179971584 scale_offset=20253713408 k_pack=0x341321
appliance packed blk.29.ffn_up_exps.weight experts=256/256 gpu=4 weight_offset=20320822272 scale_offset=21394564096 k_pack=0x341321
appliance packed blk.30.ffn_down_exps.weight experts=256/256 gpu=5 weight_offset=137786112 scale_offset=1211527936 k_pack=0x341321
appliance packed blk.30.ffn_gate_exps.weight experts=256/256 gpu=5 weight_offset=1278636800 scale_offset=2352378624 k_pack=0x341321
appliance packed blk.30.ffn_up_exps.weight experts=256/256 gpu=5 weight_offset=2419487488 scale_offset=3493229312 k_pack=0x341321
appliance packed blk.31.ffn_down_exps.weight experts=256/256 gpu=5 weight_offset=3709524992 scale_offset=4783266816 k_pack=0x341321
appliance packed blk.31.ffn_gate_exps.weight experts=256/256 gpu=5 weight_offset=4850375680 scale_offset=5924117504 k_pack=0x341321
appliance packed blk.31.ffn_up_exps.weight experts=256/256 gpu=5 weight_offset=5991226368 scale_offset=7064968192 k_pack=0x341321
appliance packed blk.32.ffn_down_exps.weight experts=256/256 gpu=5 weight_offset=7302584064 scale_offset=8376325888 k_pack=0x341321
appliance packed blk.32.ffn_gate_exps.weight experts=256/256 gpu=5 weight_offset=8443434752 scale_offset=9517176576 k_pack=0x341321
appliance packed blk.32.ffn_up_exps.weight experts=256/256 gpu=5 weight_offset=9584285440 scale_offset=10658027264 k_pack=0x341321
appliance packed blk.33.ffn_down_exps.weight experts=256/256 gpu=5 weight_offset=10874322944 scale_offset=11948064768 k_pack=0x341321
appliance packed blk.33.ffn_gate_exps.weight experts=256/256 gpu=5 weight_offset=12015173632 scale_offset=13088915456 k_pack=0x341321
appliance packed blk.33.ffn_up_exps.weight experts=256/256 gpu=5 weight_offset=13156024320 scale_offset=14229766144 k_pack=0x341321
appliance packed blk.34.ffn_down_exps.weight experts=256/256 gpu=5 weight_offset=14467382016 scale_offset=15541123840 k_pack=0x341321
appliance packed blk.34.ffn_gate_exps.weight experts=256/256 gpu=5 weight_offset=15608232704 scale_offset=16681974528 k_pack=0x341321
appliance packed blk.34.ffn_up_exps.weight experts=256/256 gpu=5 weight_offset=16749083392 scale_offset=17822825216 k_pack=0x341321
appliance packed blk.35.ffn_down_exps.weight experts=256/256 gpu=6 weight_offset=116465920 scale_offset=1190207744 k_pack=0x341321
appliance packed blk.35.ffn_gate_exps.weight experts=256/256 gpu=6 weight_offset=1257316608 scale_offset=2331058432 k_pack=0x341321
appliance packed blk.35.ffn_up_exps.weight experts=256/256 gpu=6 weight_offset=2398167296 scale_offset=3471909120 k_pack=0x341321
appliance packed blk.36.ffn_down_exps.weight experts=256/256 gpu=6 weight_offset=3709524992 scale_offset=4783266816 k_pack=0x341321
appliance packed blk.36.ffn_gate_exps.weight experts=256/256 gpu=6 weight_offset=4850375680 scale_offset=5924117504 k_pack=0x341321
appliance packed blk.36.ffn_up_exps.weight experts=256/256 gpu=6 weight_offset=5991226368 scale_offset=7064968192 k_pack=0x341321
appliance packed blk.37.ffn_down_exps.weight experts=256/256 gpu=6 weight_offset=7281263872 scale_offset=8355005696 k_pack=0x341321
appliance packed blk.37.ffn_gate_exps.weight experts=256/256 gpu=6 weight_offset=8422114560 scale_offset=9495856384 k_pack=0x341321
appliance packed blk.37.ffn_up_exps.weight experts=256/256 gpu=6 weight_offset=9562965248 scale_offset=10636707072 k_pack=0x341321
appliance packed blk.38.ffn_down_exps.weight experts=256/256 gpu=6 weight_offset=10874322944 scale_offset=11948064768 k_pack=0x341321
appliance packed blk.38.ffn_gate_exps.weight experts=256/256 gpu=6 weight_offset=12015173632 scale_offset=13088915456 k_pack=0x341321
appliance packed blk.38.ffn_up_exps.weight experts=256/256 gpu=6 weight_offset=13156024320 scale_offset=14229766144 k_pack=0x341321
appliance packed blk.39.ffn_down_exps.weight experts=256/256 gpu=6 weight_offset=14446061824 scale_offset=15519803648 k_pack=0x341321
appliance packed blk.39.ffn_gate_exps.weight experts=256/256 gpu=6 weight_offset=15586912512 scale_offset=16660654336 k_pack=0x341321
appliance packed blk.39.ffn_up_exps.weight experts=256/256 gpu=6 weight_offset=16727763200 scale_offset=17801505024 k_pack=0x341321
appliance packed blk.40.ffn_down_exps.weight experts=256/256 gpu=7 weight_offset=137786112 scale_offset=1211527936 k_pack=0x341321
appliance packed blk.40.ffn_gate_exps.weight experts=256/256 gpu=7 weight_offset=1278636800 scale_offset=2352378624 k_pack=0x341321
appliance packed blk.40.ffn_up_exps.weight experts=256/256 gpu=7 weight_offset=2419487488 scale_offset=3493229312 k_pack=0x341321
appliance packed blk.41.ffn_down_exps.weight experts=256/256 gpu=7 weight_offset=3709524992 scale_offset=4783266816 k_pack=0x341321
appliance packed blk.41.ffn_gate_exps.weight experts=256/256 gpu=7 weight_offset=4850375680 scale_offset=5924117504 k_pack=0x341321
appliance packed blk.41.ffn_up_exps.weight experts=256/256 gpu=7 weight_offset=5991226368 scale_offset=7064968192 k_pack=0x341321
appliance packed blk.42.ffn_down_exps.weight experts=256/256 gpu=7 weight_offset=7302584064 scale_offset=8376325888 k_pack=0x341321
appliance packed blk.42.ffn_gate_exps.weight experts=256/256 gpu=7 weight_offset=8443434752 scale_offset=9517176576 k_pack=0x341321
appliance packed blk.42.ffn_up_exps.weight experts=256/256 gpu=7 weight_offset=9584285440 scale_offset=10658027264 k_pack=0x341321
ds4-v100-appliance-pack: wrote /workspace/ds4-appliance-full-tm-s090 source_rows=1199 tm_rows=129 skipped_rows=0 source_bytes=8973123932 tm_weight_bytes=138512695296 tm_scale_bytes=8657043456
ds4-v100-appliance-pack: gpu0.weights bytes=22524134668
ds4-v100-appliance-pack: gpu1.weights bytes=21494393612
ds4-v100-appliance-pack: gpu2.weights bytes=21494393612
ds4-v100-appliance-pack: gpu3.weights bytes=21494393612
ds4-v100-appliance-pack: gpu4.weights bytes=21494393612
ds4-v100-appliance-pack: gpu5.weights bytes=17922654732
ds4-v100-appliance-pack: gpu6.weights bytes=17901334540
ds4-v100-appliance-pack: gpu7.weights bytes=11817197824
