timestamp,index,utilization.gpu [%],memory.used [MiB],memory.free [MiB]
2026/05/23 06:28:11.706, 6, 0, 17456, 15039
2026/05/23 06:28:11.706, 7, 0, 11620, 20875
2026/05/23 06:28:12.802, 0, 5, 21794, 10701
2026/05/23 06:28:12.803, 1, 0, 20890, 11605
2026/05/23 06:28:12.803, 2, 0, 20890, 11605
2026/05/23 06:28:12.804, 3, 0, 20890, 11605
2026/05/23 06:28:12.805, 4, 0, 20890, 11605
2026/05/23 06:28:12.805, 5, 0, 17470, 15025
2026/05/23 06:28:12.805, 6, 0, 17456, 15039
2026/05/23 06:28:12.806, 7, 0, 11620, 20875
2026/05/23 06:28:13.902, 0, 5, 21794, 10701
2026/05/23 06:28:13.903, 1, 0, 20890, 11605
2026/05/23 06:28:13.904, 2, 0, 20890, 11605
2026/05/23 06:28:13.904, 3, 0, 20890, 11605
2026/05/23 06:28:13.905, 4, 0, 20890, 11605
2026/05/23 06:28:13.905, 5, 0, 17470, 15025
2026/05/23 06:28:13.906, 6, 0, 17456, 15039
2026/05/23 06:28:13.906, 7, 0, 11620, 20875
2026/05/23 06:28:15.011, 0, 4, 21794, 10701
2026/05/23 06:28:15.011, 1, 0, 20890, 11605
2026/05/23 06:28:15.012, 2, 0, 20890, 11605
2026/05/23 06:28:15.012, 3, 0, 20890, 11605
2026/05/23 06:28:15.012, 4, 0, 20890, 11605
2026/05/23 06:28:15.012, 5, 0, 17470, 15025
2026/05/23 06:28:15.013, 6, 0, 17456, 15039
2026/05/23 06:28:15.013, 7, 0, 11620, 20875
2026/05/23 06:28:16.098, 0, 0, 21858, 10637
2026/05/23 06:28:16.098, 1, 0, 20890, 11605
2026/05/23 06:28:16.098, 2, 0, 20890, 11605
2026/05/23 06:28:16.098, 3, 0, 20890, 11605
2026/05/23 06:28:16.099, 4, 0, 20890, 11605
2026/05/23 06:28:16.099, 5, 0, 17470, 15025
2026/05/23 06:28:16.099, 6, 0, 17456, 15039
2026/05/23 06:28:16.100, 7, 0, 11620, 20875
2026/05/23 06:28:17.187, 0, 13, 24074, 8421
2026/05/23 06:28:17.188, 1, 0, 20892, 11603
2026/05/23 06:28:17.188, 2, 0, 20892, 11603
2026/05/23 06:28:17.188, 3, 0, 20892, 11603
2026/05/23 06:28:17.189, 4, 0, 20892, 11603
2026/05/23 06:28:17.189, 5, 0, 17472, 15023
2026/05/23 06:28:17.189, 6, 0, 17458, 15037
2026/05/23 06:28:17.189, 7, 0, 11622, 20873
2026/05/23 06:28:18.333, 0, 29, 24076, 8419
2026/05/23 06:28:18.334, 1, 47, 23110, 9385
2026/05/23 06:28:18.334, 2, 49, 23110, 9385
2026/05/23 06:28:18.334, 3, 7, 23110, 9385
2026/05/23 06:28:18.334, 4, 7, 23110, 9385
2026/05/23 06:28:18.335, 5, 26, 19688, 12807
2026/05/23 06:28:18.335, 6, 45, 19676, 12819
2026/05/23 06:28:18.335, 7, 38, 13840, 18655
2026/05/23 06:28:19.447, 0, 69, 24076, 8419
2026/05/23 06:28:19.447, 1, 59, 23110, 9385
2026/05/23 06:28:19.448, 2, 60, 23110, 9385
2026/05/23 06:28:19.448, 3, 61, 23110, 9385
2026/05/23 06:28:19.448, 4, 60, 23110, 9385
2026/05/23 06:28:19.448, 5, 50, 19688, 12807
2026/05/23 06:28:19.449, 6, 51, 19676, 12819
2026/05/23 06:28:19.449, 7, 34, 13840, 18655
2026/05/23 06:28:20.537, 0, 64, 24076, 8419
2026/05/23 06:28:20.537, 1, 59, 23110, 9385
2026/05/23 06:28:20.538, 2, 58, 23110, 9385
2026/05/23 06:28:20.538, 3, 62, 23110, 9385
2026/05/23 06:28:20.538, 4, 61, 23110, 9385
2026/05/23 06:28:20.538, 5, 48, 19688, 12807
2026/05/23 06:28:20.539, 6, 48, 19676, 12819
2026/05/23 06:28:20.539, 7, 35, 13840, 18655
2026/05/23 06:28:21.672, 0, 4, 24076, 8419
2026/05/23 06:28:21.672, 1, 0, 23110, 9385
2026/05/23 06:28:21.673, 2, 0, 23110, 9385
2026/05/23 06:28:21.673, 3, 24, 23110, 9385
2026/05/23 06:28:21.673, 4, 20, 23110, 9385
2026/05/23 06:28:21.673, 5, 0, 19688, 12807
2026/05/23 06:28:21.674, 6, 47, 19676, 12819
2026/05/23 06:28:21.674, 7, 13, 13840, 18655
2026/05/23 06:28:22.761, 0, 0, 24076, 8419
2026/05/23 06:28:22.761, 1, 0, 23110, 9385
2026/05/23 06:28:22.761, 2, 0, 23110, 9385
2026/05/23 06:28:22.762, 3, 0, 23110, 9385
2026/05/23 06:28:22.762, 4, 0, 23110, 9385
2026/05/23 06:28:22.762, 5, 0, 19688, 12807
2026/05/23 06:28:22.763, 6, 0, 19676, 12819
2026/05/23 06:28:22.763, 7, 0, 13840, 18655
2026/05/23 06:28:23.854, 0, 0, 24076, 8419
2026/05/23 06:28:23.854, 1, 0, 23110, 9385
2026/05/23 06:28:23.854, 2, 0, 23110, 9385
2026/05/23 06:28:23.855, 3, 0, 23110, 9385
2026/05/23 06:28:23.855, 4, 0, 23110, 9385
2026/05/23 06:28:23.855, 5, 0, 19688, 12807
2026/05/23 06:28:23.855, 6, 0, 19676, 12819
2026/05/23 06:28:23.855, 7, 0, 13840, 18655
2026/05/23 06:28:24.943, 0, 0, 24076, 8419
2026/05/23 06:28:24.943, 1, 0, 23110, 9385
2026/05/23 06:28:24.943, 2, 0, 23110, 9385
2026/05/23 06:28:24.943, 3, 0, 23110, 9385
2026/05/23 06:28:24.944, 4, 0, 23110, 9385
2026/05/23 06:28:24.944, 5, 0, 19688, 12807
2026/05/23 06:28:24.944, 6, 0, 19676, 12819
2026/05/23 06:28:24.944, 7, 0, 13840, 18655
2026/05/23 06:28:26.036, 0, 0, 24076, 8419
2026/05/23 06:28:26.037, 1, 0, 23110, 9385
2026/05/23 06:28:26.037, 2, 0, 23110, 9385
2026/05/23 06:28:26.037, 3, 0, 23110, 9385
2026/05/23 06:28:26.037, 4, 0, 23110, 9385
2026/05/23 06:28:26.038, 5, 0, 19688, 12807
2026/05/23 06:28:26.038, 6, 0, 19676, 12819
2026/05/23 06:28:26.038, 7, 0, 13840, 18655
2026/05/23 06:28:27.145, 0, 0, 24076, 8419
2026/05/23 06:28:27.145, 1, 0, 23110, 9385
2026/05/23 06:28:27.147, 2, 0, 23110, 9385
2026/05/23 06:28:27.147, 3, 0, 23110, 9385
2026/05/23 06:28:27.147, 4, 0, 23110, 9385
2026/05/23 06:28:27.148, 5, 0, 19688, 12807
2026/05/23 06:28:27.148, 6, 0, 19676, 12819
2026/05/23 06:28:27.149, 7, 0, 13840, 18655
